id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
12,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 10-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 7,2376
13,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 9-11,0,U,2,8,2 2 3 2 2 2 2 2 3 3 2 2,8 8 8 8 8 8 8 8 7 8 7 7,1513
14,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 10-11,2047,S,1,7,1 1 1 1 1 1 1 1 1 1 1 2,7 7 7 7 7 7 7 7 7 7 7 7,1960
15,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 7-10 10-11,0,U,2,7,2 2 3 2 2 2 2 2 3 3 3 3,7 7 7 7 7 7 7 7 7 7 7 7,1522
16,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 8-11,0,U,4,9,4 4 5 4 4 4 4 4 6 5 5 5,8 8 9 8 8 8 8 8 7 9 9 9,500
17,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 10-11,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 3,7 7 8 7 7 7 7 7 8 7 7 6,1336
18,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 9-11,3579,S,1,8,1 1 2 1 1 1 1 1 1 2 1 1,7 7 8 7 7 7 7 7 7 6 7 7,1506
19,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 10-11,0,U,2,8,2 2 2 2 2 2 2 2 3 2 4 4,7 7 7 7 7 7 7 7 8 7 5 8,899
20,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 2-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 6 6 6 6 6 6,2703
21,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 8-10 8-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 7 8 8 8 8 8 8 8 8 8,2782
22,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 8-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,2445
23,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 9-10 9-11,0,U,2,8,2 2 2 2 2 2 2 3 2 2 2 2,8 8 7 8 8 8 8 8 8 7 7 7,1397
24,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 9-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 6 7 7 7 7 7 7 7 6 7,1972
25,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 2-9 9-10 9-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 7 8 8 8 8 8 8 8 8 8,2835
26,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 2-9 9-10 10-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 7 8 8 8 8 8 8 8 7 7,2209
27,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 6-10 6-11,4095,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1,8 8 9 8 8 8 8 8 8 8 8 8,2315
28,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 6-10 10-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 7,2715
29,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 9-10 9-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 7 7,2269
30,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 9-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,2267
31,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 6-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,2303
32,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 8-10 8-11,0,U,2,8,2 2 3 2 2 2 2 3 3 2 2 2,8 8 8 8 8 8 8 7 8 7 7 7,1377
33,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 8-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,2115
34,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 9-10 9-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,1915
35,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 9-10 10-11,1659,S,1,7,1 1 2 1 1 1 1 2 2 1 1 2,7 7 7 7 7 7 7 7 7 7 6 6,1634
36,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 2-9 9-10 10-11,0,U,2,7,3 3 2 3 3 3 2 3 2 2 3 2,7 7 7 7 7 7 7 7 7 7 7 7,1233
37,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 6-9 9-10 9-11,0,U,2,7,2 2 3 2 2 2 2 3 4 3 2 2,7 7 7 7 7 7 7 7 7 7 7 7,1397
38,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 6-9 9-10 10-11,2047,S,1,7,1 1 1 1 1 1 1 1 1 1 1 2,7 7 7 7 7 7 7 7 6 7 7 6,1938
39,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 7-10 7-11,0,U,5,9,5 5 5 5 5 5 5 6 5 5 5 5,8 8 9 8 8 8 8 7 9 9 9 9,438
40,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 7-10 10-11,1915,S,1,8,1 1 2 1 1 1 1 2 1 1 1 3,7 7 8 7 7 7 7 8 7 7 7 6,1306
41,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 9-10 9-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,7 7 8 7 7 7 7 7 6 7 7 7,1764
42,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 9-10 10-11,0,U,2,8,2 2 3 2 2 2 2 2 3 2 3 4,6 6 7 6 6 6 7 8 7 7 5 8,995
43,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 7-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 7 6 7 7 7 7,1830
44,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 8-10 8-11,3835,S,1,8,1 1 2 1 1 1 1 1 2 1 1 1,7 7 8 7 7 7 7 7 6 7 7 7,1406
45,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 8-10 10-11,2047,S,1,7,1 1 1 1 1 1 1 1 1 1 1 2,7 7 6 7 7 7 7 7 6 6 7 6,1573
46,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 9-10 9-11,0,U,3,8,3 3 3 3 3 3 3 3 3 4 3 3,7 7 7 7 7 7 7 8 7 5 8 8,775
47,12,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 9-10 10-11,1535,S,1,7,1 1 1 1 1 1 1 1 1 3 1 3,6 6 7 6 6 6 6 6 6 7 6 6,1014
48,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 2-9 9-10 9-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 6 6 6 6 6 6,2893
49,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 2-9 9-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 6 6 6 6 6 7,2270
50,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 7-9 7-10 7-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 7 8 8 8 8 8 8 8 8 8,2447
51,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 7-9 7-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 6 7,2773
52,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 7-9 9-10 9-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,2253
53,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 7-9 9-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 7 6 6 6 7,2349
54,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 8-9 7-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 6 6 7 7 7 7,2295
55,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 8-9 8-10 8-11,3712,S,1,8,2 2 3 2 2 2 3 1 2 1 1 1,8 8 7 8 8 8 8 8 7 7 7 7,1206
56,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 8-9 8-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 6 7 7 7 7 7 7 6 6 6,2046
57,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 8-9 9-10 9-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 6 7 7 7 7 7 7 6 7 7,1944
58,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 8-9 9-10 10-11,1983,S,1,6,1 1 1 1 1 1 2 1 1 1 1 2,6 6 6 6 6 6 6 6 6 6 5 6,1465
59,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 2-8 8-9 8-10 8-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 7 8 8 8 8 8 8 8 8 8,2506
60,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 2-8 8-9 8-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,2660
61,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 2-8 8-9 9-10 9-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 7 8 8 8 8 8 8 7 7 7,1956
62,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 2-8 8-9 9-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 6 7 7 7 7 7 7 7 6 7,2167
63,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 5-9 5-10 5-11,0,U,2,9,3 3 2 3 3 3 2 2 2 2 2 2,8 8 9 8 8 8 8 8 8 8 8 8,1662
64,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 5-9 5-10 10-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 7,2556
65,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 5-9 9-10 9-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 7 7,2645
66,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 5-9 9-10 10-11,1988,S,1,7,2 2 1 2 2 2 1 1 1 1 1 2,7 7 7 7 7 7 7 7 7 7 7 7,2162
67,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 8-9 5-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,2709
68,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 8-9 8-10 8-11,3647,S,1,8,1 1 1 1 1 1 2 2 2 1 1 1,8 8 8 8 8 8 8 8 8 7 7 7,2088
69,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 8-9 8-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,2478
70,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 8-9 9-10 9-11,3583,S,1,7,1 1 1 1 1 1 1 1 1 2 1 1,7 7 7 7 7 7 7 7 7 6 7 7,1904
71,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 8-9 9-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 6 6,1996
72,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 5-9 9-10 9-11,3839,S,1,7,1 1 1 1 1 1 1 1 2 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,2159
73,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 5-9 9-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 6 6 6 6 6 7,2314
74,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 7-9 7-10 7-11,0,U,3,8,3 3 3 3 3 3 4 4 3 3 3 3,8 8 8 8 8 8 7 8 7 7 7 7,1222
75,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 7-9 7-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,2127
76,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 7-9 9-10 9-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,2203
77,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 7-9 9-10 10-11,3071,S,1,7,1 1 1 1 1 1 1 1 1 1 2 1,6 6 7 6 6 6 7 6 7 7 6 6,1745
78,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 8-9 7-10 10-11,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6 6,2274
79,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 8-9 8-10 8-11,3712,S,1,7,3 3 2 3 3 2 2 1 2 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7,1519
80,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 8-9 8-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 6 7 6 6 6 6,2018
81,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 8-9 9-10 9-11,3903,S,1,7,1 1 1 1 1 1 2 2 1 1 1 1,7 7 7 7 7 7 7 7 7 6 6 6,1487
82,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 8-9 9-10 10-11,4068,S,1,6,2 2 1 2 2 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 5 6,1433
83,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 2-8 8-9 8-10 8-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,8 8 7 8 8 8 7 7 8 8 8 8,2351
84,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 2-8 8-9 8-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 6 7 7 7 6 7,2043
85,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 2-8 8-9 9-10 9-11,0,U,2,7,2 2 3 2 2 2 3 4 2 2 2 2,7 7 7 7 7 7 7 7 7 7 7 7,1061
86,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 2-8 8-9 9-10 10-11,1535,S,1,7,1 1 1 1 1 1 1 1 1 2 1 2,7 7 6 7 7 7 6 6 7 7 6 7,1564
87,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 5-8 8-9 5-10 10-11,1407,S,1,6,1 1 1 1 1 1 1 2 1 2 1 2,6 6 6 6 6 6 6 6 6 6 6 6,2181
88,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 5-8 8-9 8-10 8-11,0,U,3,7,3 3 3 3 3 3 4 4 4 3 3 3,7 7 7 7 7 7 7 7 7 7 7 7,1252
89,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 5-8 8-9 8-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 6 7 7 7 6,2038
90,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 5-8 8-9 9-10 9-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 6 7 7 6 6,1938
91,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 5-8 8-9 9-10 10-11,571,S,1,6,1 1 2 1 1 1 2 2 2 1 2 2,6 6 6 6 6 6 6 6 6 6 6 6,1567
92,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 5-9 9-10 9-11,0,U,3,7,3 3 3 3 3 3 4 3 3 4 3 3,7 7 7 7 7 7 7 7 7 7 7 7,1264
93,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 5-9 9-10 10-11,2047,S,1,7,1 1 1 1 1 1 1 1 1 1 1 2,7 7 7 7 7 7 7 6 6 7 7 6,1824
94,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 6-9 6-10 6-11,0,U,5,9,5 5 6 5 5 5 6 5 5 5 5 5,8 8 9 8 8 8 7 9 9 9 9 9,390
95,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 6-9 6-10 10-11,0,U,2,8,2 2 2 2 2 2 3 2 2 2 2 3,7 7 8 7 7 7 8 7 7 7 7 6,1229
96,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 6-9 9-10 9-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,7 7 8 7 7 7 7 7 7 7 7 7,1845
97,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 6-9 9-10 10-11,0,U,2,8,2 2 2 2 2 2 3 2 2 2 3 3,6 6 7 6 6 7 8 7 7 7 5 8,1005
98,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 8-9 6-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 7 6 7 7 7 7 7,1972
99,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 8-9 8-10 8-11,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,7 7 8 7 7 7 7 6 7 7 7 7,1791
100,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 8-9 8-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 7 7 6 7 6 7 6,1689
101,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 8-9 9-10 9-11,0,U,2,8,2 2 3 2 2 2 3 3 2 3 2 2,6 6 7 6 6 7 8 7 7 5 8 8,854
102,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 8-9 9-10 10-11,1535,S,1,7,1 1 1 1 1 1 1 1 1 2 1 2,6 6 7 6 6 6 6 5 6 7 6 5,1247
103,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 5-9 9-10 10-11,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6 6,1877
104,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 6-9 9-10 9-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 7 6 7 6 7 7 7,1913
105,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 6-9 9-10 10-11,3839,S,1,7,1 1 1 1 1 1 1 1 2 1 1 1,6 6 7 6 6 7 6 7 7 7 6 6,1505
106,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 7-9 7-10 7-11,3904,S,1,8,3 3 2 3 3 3 1 2 1 1 1 1,7 7 8 7 7 7 7 6 7 7 7 7,1100
107,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 7-9 7-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 6 7 7 7 7 6 7 7 7 5,1779
108,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 7-9 9-10 9-11,4031,S,1,7,1 1 1 1 1 1 2 1 1 1 1 1,7 7 6 7 7 7 7 6 6 7 6 6,1457
109,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 7-9 9-10 10-11,1988,S,1,6,2 2 1 2 2 2 1 1 1 1 1 2,6 6 6 6 6 6 6 6 6 6 6 6,1294
110,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 8-9 7-10 10-11,1471,S,1,6,1 1 1 1 1 1 2 1 1 2 1 2,5 5 6 5 5 6 6 6 6 6 6 6,1478
111,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 8-9 8-10 8-11,0,U,3,8,4 4 4 4 4 4 4 3 4 3 3 3,7 7 7 7 7 7 8 7 5 8 8 8,679
112,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 8-9 8-10 10-11,511,S,1,7,1 1 1 1 1 1 1 1 1 2 2 2,6 6 7 6 6 6 6 6 7 6 6 4,1185
113,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 8-9 9-10 9-11,3451,S,1,7,1 1 2 1 1 1 1 2 1 2 1 1,6 6 7 6 6 6 6 6 6 5 6 6,987
114,12,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 8-9 9-10 10-11,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2 2,6 6 6 6 6 6 6 5 7 6 4 7,717
115,12,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 2-8 8-9 2-10 10-11,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,6 6 5 6 6 6 6 6 6 6 6 6,2945
116,12,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 2-8 8-9 8-10 8-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 6 6 6 6 6 6,2534
117,12,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 2-8 8-9 8-10 10-11,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6 5,2733
118,12,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 2-8 8-9 9-10 9-11,3935,S,1,7,1 1 1 1 1 2 1 2 1 1 1 1,6 6 7 6 6 6 6 6 6 6 7 7,2003
119,12,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 2-8 8-9 9-10 10-11,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 5 5 5 5 6 5 5,2244
120,12,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 6-8 2-9 9-10 9-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 6 6 6 6 6 6,2561
121,12,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 6-8 2-9 9-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 6 6 6 6 6 7,2488
122,12,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 6-8 6-9 6-10 6-11,0,U,2,8,3 3 2 3 3 3 3 2 2 2 2 2,8 8 7 8 8 8 8 8 8 8 8 8,1738
123,12,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 6-8 6-9 6-10 10-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 6 7,2602
