id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
0,4,1-0 1-2 0-3,3,S,1,2,1 1 2 2,1 1 2 2,9
1,4,1-0 0-2 0-3,0,U,2,3,3 2 2 2,3 2 2 2,7
