id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
17,11,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 9-10,763,S,1,7,1 1 2 1 1 1 1 1 2 1 2,6 6 7 6 6 6 6 7 6 6 5,796
18,11,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 8-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 6 6 5 6 6,834
19,11,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 9-10,0,U,2,7,2 2 2 2 2 2 2 2 2 3 3,6 6 6 6 6 6 6 7 6 4 7,533
20,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 2-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 5 5 5 5 5 5,1422
21,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 7-9 7-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,7 7 6 7 7 7 7 7 7 7 7,1353
22,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 7-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1291
23,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 8-9 8-10,1979,S,1,7,1 1 2 1 1 1 2 1 1 1 1,7 7 6 7 7 7 7 7 6 6 6,808
24,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 8-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 5 6 6 6 6 6 6 5 6,1036
25,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 2-8 8-9 8-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,7 7 6 7 7 7 7 7 7 7 7,1375
26,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 2-8 8-9 9-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,7 7 6 7 7 7 7 7 7 6 6,1161
27,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 5-9 5-10,1988,S,1,8,2 2 1 2 2 2 1 1 1 1 1,7 7 8 7 7 7 7 7 7 7 7,1019
28,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 5-9 9-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 6,1343
29,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 8-9 8-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 6 6,1218
30,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 5-8 8-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1119
31,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 5-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1239
32,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 7-9 7-10,0,U,2,7,2 2 2 2 2 2 3 3 2 2 2,7 7 7 7 7 7 6 7 6 6 6,808
33,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 7-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1134
34,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 8-9 8-10,2020,S,1,6,2 2 1 2 2 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,964
35,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 5-7 7-8 8-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 5 5,881
36,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 2-8 8-9 9-10,288,S,1,6,2 2 3 2 2 1 2 3 1 2 3,6 6 6 6 6 6 6 6 6 6 6,714
37,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 5-8 8-9 8-10,0,U,2,6,2 2 2 2 2 2 3 3 3 2 2,6 6 6 6 6 6 6 6 6 6 6,824
38,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 5-8 8-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 5 6 6 5,1038
39,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 6-9 6-10,0,U,4,8,4 4 5 4 4 4 5 4 4 4 4,7 7 8 7 7 7 6 8 8 8 8,302
40,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 6-9 9-10,932,S,1,7,2 2 1 2 2 1 2 1 1 1 2,6 6 7 6 6 6 7 6 6 6 5,775
41,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 8-9 8-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 6 5 6 6 6,962
42,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 6-8 8-9 9-10,315,S,1,7,1 1 2 1 1 1 2 2 1 2 3,5 5 6 5 5 6 7 6 6 4 7,596
43,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 6-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 6 5 6 6 6 6,995
44,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 7-9 7-10,1988,S,1,7,2 2 1 2 2 2 1 1 1 1 1,6 6 7 6 6 6 6 5 6 6 6,719
45,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 7-9 9-10,1023,S,1,6,1 1 1 1 1 1 1 1 1 1 2,6 6 5 6 6 6 6 5 5 6 5,853
46,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 8-9 8-10,0,U,2,7,3 3 3 3 3 3 3 2 3 2 2,6 6 6 6 6 6 7 6 4 7 7,467
47,11,0-1 1-2 2-0 2-3 2-4 2-5 5-6 6-7 7-8 8-9 9-10,767,S,1,6,1 1 1 1 1 1 1 1 2 1 2,5 5 6 5 5 5 5 5 6 5 5,549
48,11,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 2-8 8-9 8-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 5 5 5 5 5 5,1397
49,11,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 2-8 8-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 5 5 5 5 5 6,1195
50,11,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 6-8 6-9 6-10,1924,S,1,7,2 2 1 2 2 2 2 1 1 1 1,7 7 6 7 7 7 7 7 7 7 7,1067
51,11,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 6-8 6-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 5 6,1349
52,11,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 6-8 8-9 8-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1173
53,11,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 6-8 8-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 6 5 5 5 6,1133
54,11,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 7-8 6-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 5 5 6 6 6 6,1199
55,11,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 7-8 7-9 7-10,0,U,2,7,2 2 2 2 2 3 2 2 2 2 2,7 7 6 7 7 7 7 6 6 6 6,689
56,11,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 7-8 7-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 5 6 6 6 6 6 5 5 5,1073
57,11,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 7-8 8-9 8-10,2015,S,1,6,1 1 1 1 1 2 1 1 1 1 1,6 6 5 6 6 6 6 6 5 6 6,952
58,11,0-1 1-2 2-0 2-3 2-4 4-5 2-6 6-7 7-8 8-9 9-10,1988,S,1,5,2 2 1 2 2 2 1 1 1 1 1,5 5 5 5 5 5 5 5 5 4 5,761
59,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 2-7 7-8 7-9 7-10,1892,S,1,7,2 2 1 2 2 1 1 2 1 1 1,7 7 6 7 7 7 7 7 7 7 7,1091
60,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 2-7 7-8 7-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1282
61,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 2-7 7-8 8-9 8-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,7 7 6 7 7 7 7 7 6 6 6,1009
62,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 2-7 7-8 8-9 9-10,1023,S,1,6,1 1 1 1 1 1 1 1 1 1 2,6 6 5 6 6 6 6 6 6 5 6,1029
63,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 4-7 4-8 4-9 4-10,0,U,3,8,4 4 3 4 4 3 3 3 3 3 3,7 7 8 7 7 7 7 7 7 7 7,624
64,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 4-7 4-8 4-9 9-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 6,1140
65,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 4-7 4-8 8-9 8-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 6 6,1289
66,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 4-7 4-8 8-9 9-10,1307,S,1,6,1 1 2 1 1 2 2 2 1 2 1,6 6 6 6 6 6 6 6 6 6 6,962
67,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 4-7 7-8 4-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1331
68,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 4-7 7-8 7-9 7-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 6 6 6,1098
69,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 4-7 7-8 7-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1208
70,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 4-7 7-8 8-9 8-10,2020,S,1,6,2 2 1 2 2 1 1 1 1 1 1,6 6 6 6 6 6 6 6 5 6 6,850
71,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 4-7 7-8 8-9 9-10,1023,S,1,6,1 1 1 1 1 1 1 1 1 1 2,6 6 6 6 6 6 6 6 6 5 5,958
72,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 6-7 4-8 8-9 8-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1144
73,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 6-7 4-8 8-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 5 5 5 5 5 6,1122
74,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 6-7 6-8 6-9 6-10,0,U,2,7,2 2 3 3 2 3 3 2 2 2 2,7 7 7 7 7 6 7 6 6 6 6,708
75,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 6-7 6-8 6-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1115
76,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 6-7 6-8 8-9 8-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1075
77,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 6-7 6-8 8-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 6 5 6 6 5 5,903
78,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 6-7 7-8 6-9 9-10,2047,F,1,5,1 1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 5 5,1106
79,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 6-7 7-8 7-9 7-10,0,U,2,6,2 2 3 2 2 3 2 3 2 2 2,6 6 6 6 6 6 6 6 6 6 6,682
80,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 6-7 7-8 7-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 5 6 5 5 5 5,973
81,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 6-7 7-8 8-9 8-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 5 5 5,755
82,11,0-1 1-2 2-0 2-3 2-4 4-5 4-6 6-7 7-8 8-9 9-10,603,S,1,5,1 1 2 1 1 2 1 2 2 1 2,5 5 5 5 5 5 5 5 5 4 5,674
83,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 2-7 7-8 7-9 7-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,7 7 6 7 7 6 6 7 7 7 7,1131
84,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 2-7 7-8 7-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 5 6 6 6 5 6,1068
85,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 2-7 7-8 8-9 8-10,0,U,2,6,3 3 2 3 2 3 3 2 3 2 2,6 6 6 6 6 6 6 6 6 6 6,610
86,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 2-7 7-8 8-9 9-10,1023,S,1,6,1 1 1 1 1 1 1 1 1 1 2,6 6 5 6 6 5 5 6 6 5 6,819
87,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 4-7 7-8 4-9 9-10,2047,F,1,5,1 1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 5 5,1160
88,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 4-7 7-8 7-9 7-10,0,U,2,6,2 2 3 3 2 3 3 3 2 2 2,6 6 6 6 6 6 6 6 6 6 6,733
89,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 4-7 7-8 7-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 5 6 6 6 5,1072
90,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 4-7 7-8 8-9 8-10,1983,S,1,6,1 1 1 1 1 1 2 1 1 1 1,6 6 6 6 6 6 5 6 6 5 5,943
91,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 4-7 7-8 8-9 9-10,1975,S,1,5,1 1 1 2 1 1 2 1 1 1 1,5 5 5 5 5 5 5 5 5 5 5,820
92,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 5-7 4-8 8-9 8-10,0,U,2,6,2 2 3 3 2 3 2 2 3 2 2,6 6 6 6 6 6 6 6 6 6 6,740
93,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 5-7 4-8 8-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 5 5 6 6 5,955
94,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 5-7 5-8 5-9 5-10,0,U,4,8,5 5 5 5 4 5 4 4 4 4 4,7 7 8 7 7 6 8 8 8 8 8,264
95,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 5-7 5-8 5-9 9-10,979,S,1,7,1 1 2 2 1 2 1 1 1 1 2,6 6 7 6 6 7 6 6 6 6 5,721
96,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 5-7 5-8 8-9 8-10,2047,F,1,7,1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 6 6 6 6 6 6,985
97,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 5-7 5-8 8-9 9-10,0,U,2,7,2 2 2 2 2 2 2 2 2 3 2,5 5 6 5 6 7 6 6 6 4 7,587
98,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 5-7 7-8 5-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 6 5 6 6 6 6 6,1043
99,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 5-7 7-8 7-9 7-10,1839,S,1,7,1 1 1 1 2 1 2 2 1 1 1,6 6 7 6 6 6 5 6 6 6 6,878
100,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 5-7 7-8 7-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 5 5 6 6 5 6 5 6 5,898
101,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 5-7 7-8 8-9 8-10,0,U,2,7,3 3 2 3 2 3 2 2 2 2 2,5 5 6 5 6 7 6 6 4 7 7,499
102,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 5-7 7-8 8-9 9-10,1023,S,1,6,1 1 1 1 1 1 1 1 1 1 2,5 5 6 5 5 5 4 5 6 5 4,662
103,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 4-8 8-9 9-10,868,S,1,5,2 2 1 2 2 1 1 2 1 1 2,5 5 5 5 5 5 5 5 5 5 5,896
104,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 5-8 8-9 8-10,1599,S,1,6,1 1 1 1 1 1 2 2 2 1 1,5 5 6 5 6 5 6 5 6 6 6,930
105,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 5-8 8-9 9-10,1919,S,1,6,1 1 1 1 1 1 1 2 1 1 1,5 5 6 5 6 5 6 6 6 5 5,799
106,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 6-8 6-9 6-10,0,U,3,7,4 4 3 4 4 3 4 3 3 3 3,6 6 7 6 6 6 5 6 6 6 6,486
107,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 6-8 6-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 5 6 6 6 5 6 6 6 4,860
108,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 6-8 8-9 8-10,2036,S,1,6,2 2 1 2 1 1 1 1 1 1 1,6 6 5 6 6 6 5 5 6 5 5,756
109,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 6-8 8-9 9-10,432,S,1,5,2 2 2 2 1 1 2 1 1 2 2,5 5 5 5 5 5 5 5 5 5 5,630
110,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 7-8 6-9 9-10,2036,S,1,5,2 2 1 2 1 1 1 1 1 1 1,4 4 5 4 5 5 5 5 5 5 5,767
111,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 7-8 7-9 7-10,0,U,2,7,3 3 4 3 3 3 2 3 2 2 2,6 6 6 6 6 7 6 4 7 7 7,386
112,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 7-8 7-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 5 5 6 5 5 3,625
113,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 7-8 8-9 8-10,1668,S,1,6,2 2 1 2 2 2 2 1 2 1 1,5 5 6 5 5 5 5 5 4 5 5,483
114,11,0-1 1-2 2-0 2-3 2-4 4-5 5-6 6-7 7-8 8-9 9-10,1408,S,1,6,2 2 2 2 2 2 2 1 1 2 1,5 5 5 5 5 5 4 6 5 3 6,374
115,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 2-7 7-8 2-9 9-10,2047,F,1,5,1 1 1 1 1 1 1 1 1 1 1,5 5 4 5 5 5 5 5 5 5 5,1417
116,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 2-7 7-8 7-9 7-10,1796,S,1,6,2 2 1 2 2 2 2 2 1 1 1,5 5 6 5 5 5 5 5 5 5 5,1097
117,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 2-7 7-8 7-9 9-10,2047,F,1,5,1 1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 5 4,1312
118,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 2-7 7-8 8-9 8-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 5 5 5 5 6 6,1038
119,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 2-7 7-8 8-9 9-10,2047,F,1,5,1 1 1 1 1 1 1 1 1 1 1,4 4 5 4 4 4 4 4 5 4 4,1067
120,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 5-7 2-8 8-9 8-10,1732,S,1,6,2 2 1 2 2 2 1 1 2 1 1,5 5 6 5 5 5 5 5 5 5 5,1108
121,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 5-7 2-8 8-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 5 5 5 5 5 6,1190
122,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 5-7 5-8 5-9 5-10,0,U,3,7,4 4 3 4 4 4 3 3 3 3 3,7 7 6 7 7 7 7 7 7 7 7,644
123,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 5-7 5-8 5-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1145
124,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 5-7 5-8 8-9 8-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1242
125,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 5-7 5-8 8-9 9-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 6 5 5 5 5 6,972
126,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 5-7 7-8 5-9 9-10,2047,F,1,5,1 1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 5 5,1280
127,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 5-7 7-8 7-9 7-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6,1007
128,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 5-7 7-8 7-9 9-10,2047,F,1,5,1 1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 5 5,1163
129,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 5-7 7-8 8-9 8-10,2020,S,1,6,2 2 1 2 2 1 1 1 1 1 1,5 5 5 5 5 6 5 5 5 6 6,858
130,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 5-7 7-8 8-9 9-10,2047,F,1,5,1 1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 4 5,911
131,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 6-7 2-8 8-9 9-10,891,S,1,6,1 1 2 1 1 1 1 2 1 1 2,5 5 6 5 5 5 5 6 5 5 6,962
132,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 6-7 5-8 8-9 8-10,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 5 5 6 6 6 6 6,1053
133,11,0-1 1-2 2-0 2-3 3-4 2-5 5-6 6-7 5-8 8-9 9-10,2047,F,1,5,1 1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 4 5,1071
