id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
76,10,0-1 1-2 2-0 2-3 3-4 3-5 5-6 5-7 7-8 7-9,1023,F,1,5,1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 5,491
77,10,0-1 1-2 2-0 2-3 3-4 3-5 5-6 5-7 7-8 8-9,511,S,1,5,1 1 1 1 1 1 1 1 1 3,4 4 5 4 5 4 5 5 4 4,412
78,10,0-1 1-2 2-0 2-3 3-4 3-5 5-6 6-7 5-8 8-9,1023,F,1,4,1 1 1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4 4 4,504
79,10,0-1 1-2 2-0 2-3 3-4 3-5 5-6 6-7 6-8 6-9,928,S,1,6,3 3 2 3 2 1 2 1 1 1,5 5 5 6 5 5 5 6 6 6,295
80,10,0-1 1-2 2-0 2-3 3-4 3-5 5-6 6-7 6-8 8-9,511,S,1,5,1 1 1 1 1 1 1 1 1 2,5 5 5 5 4 5 5 4 4 4,435
81,10,0-1 1-2 2-0 2-3 3-4 3-5 5-6 6-7 7-8 7-9,0,U,2,5,2 2 2 2 2 2 2 3 2 2,5 5 5 5 5 5 5 4 4 4,333
82,10,0-1 1-2 2-0 2-3 3-4 3-5 5-6 6-7 7-8 8-9,372,S,1,5,2 2 1 2 1 1 1 2 1 2,4 4 4 4 4 4 5 4 3 5,292
83,10,0-1 1-2 2-0 2-3 3-4 4-5 2-6 6-7 6-8 6-9,991,S,1,6,1 1 1 1 1 2 1 1 1 1,6 6 5 6 5 5 6 6 6 6,514
84,10,0-1 1-2 2-0 2-3 3-4 4-5 2-6 6-7 6-8 8-9,1023,F,1,5,1 1 1 1 1 1 1 1 1 1,4 4 5 4 4 5 5 5 4 5,534
85,10,0-1 1-2 2-0 2-3 3-4 4-5 2-6 6-7 7-8 7-9,840,S,1,5,2 2 3 1 2 3 1 2 1 1,5 5 5 5 5 5 5 5 5 5,337
86,10,0-1 1-2 2-0 2-3 3-4 4-5 2-6 6-7 7-8 8-9,511,S,1,5,1 1 1 1 1 1 1 1 1 2,5 5 4 5 4 4 5 5 4 5,407
87,10,0-1 1-2 2-0 2-3 3-4 4-5 3-6 6-7 3-8 8-9,1023,F,1,4,1 1 1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4 4 4,549
88,10,0-1 1-2 2-0 2-3 3-4 4-5 3-6 6-7 6-8 6-9,904,S,1,5,2 2 2 1 2 2 2 1 1 1,5 5 5 5 5 5 5 5 5 5,378
89,10,0-1 1-2 2-0 2-3 3-4 4-5 3-6 6-7 6-8 8-9,1023,F,1,5,1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 4 5 5 5 4,514
90,10,0-1 1-2 2-0 2-3 3-4 4-5 3-6 6-7 7-8 7-9,991,S,1,5,1 1 1 1 1 2 1 1 1 1,5 5 5 5 5 5 5 5 4 4,422
91,10,0-1 1-2 2-0 2-3 3-4 4-5 3-6 6-7 7-8 8-9,511,S,1,4,1 1 1 1 1 1 1 1 1 2,4 4 4 4 4 4 4 4 4 4,380
92,10,0-1 1-2 2-0 2-3 3-4 4-5 4-6 3-7 7-8 7-9,872,S,1,5,2 2 2 1 2 1 1 2 1 1,5 5 5 5 5 5 5 5 5 5,386
93,10,0-1 1-2 2-0 2-3 3-4 4-5 4-6 3-7 7-8 8-9,751,S,1,5,1 1 1 1 2 1 1 1 2 1,5 5 5 5 5 5 5 5 5 4,448
94,10,0-1 1-2 2-0 2-3 3-4 4-5 4-6 4-7 4-8 4-9,0,U,3,7,4 4 6 3 4 3 3 3 3 3,6 6 7 6 5 7 7 7 7 7,170
95,10,0-1 1-2 2-0 2-3 3-4 4-5 4-6 4-7 4-8 8-9,1004,S,1,6,2 2 1 1 2 1 1 1 1 1,5 5 6 5 6 5 5 5 5 4,380
96,10,0-1 1-2 2-0 2-3 3-4 4-5 4-6 4-7 7-8 7-9,799,S,1,6,1 1 1 1 1 2 2 2 1 1,5 5 6 5 5 5 5 5 5 5,478
97,10,0-1 1-2 2-0 2-3 3-4 4-5 4-6 4-7 7-8 8-9,659,S,1,6,1 1 2 2 1 2 2 1 2 1,4 4 5 5 6 5 5 5 4 6,307
98,10,0-1 1-2 2-0 2-3 3-4 4-5 4-6 6-7 4-8 8-9,383,S,1,5,1 1 1 1 1 1 1 2 1 2,4 4 5 5 4 5 5 5 5 5,506
99,10,0-1 1-2 2-0 2-3 3-4 4-5 4-6 6-7 6-8 6-9,923,S,1,6,1 1 2 1 1 2 2 1 1 1,5 5 6 5 5 4 5 5 5 5,405
100,10,0-1 1-2 2-0 2-3 3-4 4-5 4-6 6-7 6-8 8-9,1023,F,1,5,1 1 1 1 1 1 1 1 1 1,4 4 4 5 5 4 5 4 5 4,433
101,10,0-1 1-2 2-0 2-3 3-4 4-5 4-6 6-7 7-8 7-9,1000,S,1,6,2 2 3 1 2 1 1 1 1 1,4 4 5 5 6 5 5 4 6 6,260
102,10,0-1 1-2 2-0 2-3 3-4 4-5 4-6 6-7 7-8 8-9,111,S,1,5,1 1 1 1 2 1 1 2 2 2,4 4 5 4 4 4 4 5 4 3,313
103,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 3-7 7-8 8-9,731,S,1,4,1 1 2 1 1 2 1 1 2 1,4 4 4 4 4 4 4 4 4 4,390
104,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 4-7 7-8 7-9,959,S,1,5,1 1 1 1 1 1 2 1 1 1,4 4 5 5 4 5 4 5 5 5,431
105,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 4-7 7-8 8-9,511,S,1,5,1 1 1 1 1 1 1 1 1 3,4 4 5 5 4 5 5 5 4 4,383
106,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 5-7 5-8 5-9,0,U,3,6,3 3 4 3 3 4 3 3 3 3,5 5 6 6 5 4 6 6 6 6,221
107,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 5-7 5-8 8-9,1023,F,1,5,1 1 1 1 1 1 1 1 1 1,5 5 4 5 5 5 5 5 5 3,382
108,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 5-7 7-8 7-9,219,S,1,5,1 1 2 1 1 2 1 1 2 2,5 5 4 5 5 4 4 5 4 4,346
109,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 5-7 7-8 8-9,0,U,2,5,2 2 2 2 2 2 2 2 2 2,4 4 4 4 4 5 4 4 4 5,276
110,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 6-7 5-8 8-9,987,S,1,4,1 1 2 1 1 2 1 1 1 1,3 3 4 4 4 4 4 4 4 4,346
111,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 6-7 6-8 6-9,0,U,2,6,2 2 4 3 2 2 3 2 2 2,5 5 5 5 6 5 3 6 6 6,190
112,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 6-7 6-8 8-9,95,S,1,5,1 1 1 1 1 2 1 2 2 2,4 4 5 3 4 4 5 4 4 3,294
113,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 6-7 7-8 7-9,843,S,1,5,1 1 2 1 2 2 1 2 1 1,4 4 5 4 4 5 4 3 5 5,208
114,10,0-1 1-2 2-0 2-3 3-4 4-5 5-6 6-7 7-8 8-9,307,S,1,5,1 1 3 2 1 1 2 2 1 5,4 4 4 4 4 3 5 4 3 5,171
115,10,0-1 1-2 2-0 1-3 2-4 2-5 2-6 2-7 2-8 2-9,0,U,4,8,4 4 5 5 4 4 4 4 4 4,8 7 7 8 8 8 8 8 8 8,244
116,10,0-1 1-2 2-0 1-3 2-4 2-5 2-6 2-7 2-8 8-9,511,S,1,7,1 1 1 1 1 1 1 1 1 2,6 6 7 7 6 6 6 6 6 6,558
117,10,0-1 1-2 2-0 1-3 2-4 2-5 2-6 2-7 7-8 7-9,1023,F,1,7,1 1 1 1 1 1 1 1 1 1,6 6 7 7 6 6 6 6 6 6,692
118,10,0-1 1-2 2-0 1-3 2-4 2-5 2-6 2-7 7-8 8-9,243,S,1,7,1 1 2 2 1 1 1 1 2 2,6 6 7 6 6 6 6 6 5 7,457
119,10,0-1 1-2 2-0 1-3 2-4 2-5 2-6 6-7 2-8 8-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,6 6 5 6 6 6 6 6 6 6,714
120,10,0-1 1-2 2-0 1-3 2-4 2-5 2-6 6-7 6-8 6-9,1023,F,1,7,1 1 1 1 1 1 1 1 1 1,6 6 7 7 6 6 6 6 6 6,660
121,10,0-1 1-2 2-0 1-3 2-4 2-5 2-6 6-7 6-8 8-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,6 6 6 5 6 6 6 5 6 5,644
122,10,0-1 1-2 2-0 1-3 2-4 2-5 2-6 6-7 7-8 7-9,0,U,2,7,2 2 2 2 2 2 2 2 2 2,6 6 7 6 6 6 6 5 7 7,411
123,10,0-1 1-2 2-0 1-3 2-4 2-5 2-6 6-7 7-8 8-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,5 5 6 6 5 5 5 6 5 5,511
124,10,0-1 1-2 2-0 1-3 2-4 2-5 5-6 2-7 7-8 7-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,6 6 5 6 6 6 6 6 6 6,687
125,10,0-1 1-2 2-0 1-3 2-4 2-5 5-6 2-7 7-8 8-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,6 6 5 6 6 6 6 6 5 5,599
126,10,0-1 1-2 2-0 1-3 2-4 2-5 5-6 5-7 5-8 5-9,964,S,1,7,2 2 1 3 2 2 1 1 1 1,6 6 7 7 6 6 6 6 6 6,498
127,10,0-1 1-2 2-0 1-3 2-4 2-5 5-6 5-7 5-8 8-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,6 6 6 5 6 6 6 6 6 5,651
128,10,0-1 1-2 2-0 1-3 2-4 2-5 5-6 5-7 7-8 7-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,6 6 6 5 6 6 5 6 5 5,578
129,10,0-1 1-2 2-0 1-3 2-4 2-5 5-6 5-7 7-8 8-9,1023,F,1,5,1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 5,541
130,10,0-1 1-2 2-0 1-3 2-4 2-5 5-6 6-7 5-8 8-9,1023,F,1,5,1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 5,593
131,10,0-1 1-2 2-0 1-3 2-4 2-5 5-6 6-7 6-8 6-9,928,S,1,7,2 2 3 3 2 1 2 1 1 1,6 6 7 6 6 6 5 7 7 7,349
132,10,0-1 1-2 2-0 1-3 2-4 2-5 5-6 6-7 6-8 8-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,5 5 6 6 5 5 6 5 5 4,531
133,10,0-1 1-2 2-0 1-3 2-4 2-5 5-6 6-7 7-8 7-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,5 5 6 6 5 5 5 4 5 5,451
134,10,0-1 1-2 2-0 1-3 2-4 2-5 5-6 6-7 7-8 8-9,371,S,1,6,1 1 2 2 1 1 1 2 1 2,5 5 5 5 5 5 6 5 3 6,371
135,10,0-1 1-2 2-0 1-3 2-4 4-5 2-6 6-7 2-8 8-9,1023,F,1,5,1 1 1 1 1 1 1 1 1 1,4 4 5 5 4 4 4 4 4 4,700
136,10,0-1 1-2 2-0 1-3 2-4 4-5 2-6 6-7 6-8 6-9,900,S,1,6,2 2 1 2 2 2 2 1 1 1,6 6 5 6 6 6 6 6 6 6,517
137,10,0-1 1-2 2-0 1-3 2-4 4-5 2-6 6-7 6-8 8-9,1023,F,1,5,1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 5,634
138,10,0-1 1-2 2-0 1-3 2-4 4-5 2-6 6-7 7-8 7-9,991,S,1,6,1 1 1 1 1 2 1 1 1 1,6 6 5 6 6 6 6 5 5 5,518
139,10,0-1 1-2 2-0 1-3 2-4 4-5 2-6 6-7 7-8 8-9,1023,F,1,5,1 1 1 1 1 1 1 1 1 1,5 5 4 5 5 5 5 5 4 5,510
140,10,0-1 1-2 2-0 1-3 2-4 4-5 4-6 2-7 7-8 7-9,868,S,1,6,2 2 1 2 2 1 1 2 1 1,6 6 5 5 6 6 6 6 6 6,526
141,10,0-1 1-2 2-0 1-3 2-4 4-5 4-6 2-7 7-8 8-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,6 6 5 6 6 6 6 6 5 5,575
142,10,0-1 1-2 2-0 1-3 2-4 4-5 4-6 4-7 4-8 4-9,0,U,3,7,4 4 3 5 4 3 3 3 3 3,7 7 7 7 6 7 7 7 7 7,269
143,10,0-1 1-2 2-0 1-3 2-4 4-5 4-6 4-7 4-8 8-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,5 6 6 5 6 6 6 6 6 5,527
144,10,0-1 1-2 2-0 1-3 2-4 4-5 4-6 4-7 7-8 7-9,1023,F,1,6,1 1 1 1 1 1 1 1 1 1,5 6 6 5 6 6 6 6 5 5,589
145,10,0-1 1-2 2-0 1-3 2-4 4-5 4-6 4-7 7-8 8-9,663,S,1,6,1 1 1 2 1 2 2 1 2 1,5 5 5 5 6 5 5 5 5 6,437
146,10,0-1 1-2 2-0 1-3 2-4 4-5 4-6 6-7 4-8 8-9,1023,F,1,5,1 1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5 5,610
