id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
0,11,1-0 1-2 0-6 2-3 3-4 4-5 6-7 7-8 8-9 9-10,0,U,2,5,2 2 3 2 2 5 2 3 2 2 5,4 4 5 5 4 5 4 5 5 4 5,161
1,11,1-0 1-2 0-6 2-3 3-4 4-5 6-7 7-8 8-9 8-10,1682,S,1,6,2 1 2 4 1 6 2 1 2 1 1,5 5 6 5 4 6 6 5 3 6 6,203
2,11,1-0 1-2 0-6 2-3 3-4 4-5 6-7 7-8 7-10 8-9,44,S,1,6,2 2 1 1 2 1 2 2 2 3 2,5 4 6 5 3 6 5 5 5 4 4,291
3,11,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-10 7-8 8-9,0,U,2,6,2 2 2 2 2 2 2 2 2 2 2,5 5 5 5 4 5 6 5 4 6 5,297
4,11,1-0 1-2 0-6 0-10 2-3 3-4 4-5 6-7 7-8 8-9,1110,S,1,6,2 1 1 2 1 2 1 3 2 3 1,5 5 6 5 3 6 5 5 4 4 5,323
5,11,1-0 1-2 0-7 2-3 3-4 3-5 3-6 7-8 8-9 9-10,0,U,3,6,4 3 3 4 3 3 3 4 3 4 6,5 6 5 4 6 6 6 6 6 5 6,177
6,11,1-0 1-2 0-7 2-3 2-6 3-4 3-5 7-8 8-9 9-10,0,U,2,6,2 2 2 2 2 2 2 2 2 2 2,5 5 5 5 5 5 4 4 6 5 4,385
7,11,1-0 1-2 1-6 0-7 2-3 3-4 3-5 7-8 8-9 9-10,0,U,2,6,2 3 2 2 2 2 2 3 3 4 3,5 6 5 5 6 6 5 6 5 4 6,251
8,11,1-0 1-2 0-6 2-3 3-4 3-5 6-7 7-8 8-9 8-10,0,U,3,6,4 3 3 4 3 3 3 3 4 3 3,4 6 5 4 6 6 6 5 4 6 6,163
9,11,1-0 1-2 0-6 2-3 3-4 3-5 6-7 7-8 7-10 8-9,180,S,1,6,2 2 1 2 1 1 2 1 2 2 2,5 5 5 4 5 5 5 6 5 4 5,369
10,11,1-0 1-2 0-6 2-3 3-4 3-5 6-7 6-10 7-8 8-9,0,U,3,6,3 3 3 3 3 3 4 3 3 4 3,5 6 5 4 6 6 6 5 5 6 5,246
11,11,1-0 1-2 0-6 0-10 2-3 3-4 3-5 6-7 7-8 8-9,0,U,2,6,2 3 2 3 2 2 3 2 2 3 3,5 5 5 4 5 5 5 6 5 4 5,389
12,11,1-0 1-2 0-6 2-3 3-4 3-5 6-7 7-8 7-9 7-10,0,U,2,7,3 3 2 3 2 2 2 3 2 2 2,7 7 6 4 7 7 6 4 7 7 7,294
13,11,1-0 1-2 0-6 2-3 3-4 3-5 6-7 6-10 7-8 7-9,1207,S,1,7,1 1 1 2 1 1 2 1 2 2 1,6 7 6 4 7 7 6 6 5 5 5,451
14,11,1-0 1-2 0-6 0-10 2-3 3-4 3-5 6-7 7-8 7-9,0,U,2,7,3 2 2 3 2 2 2 2 2 2 2,7 6 6 5 6 6 6 5 7 7 6,403
15,11,1-0 1-2 0-6 2-3 3-4 3-5 6-7 6-9 7-8 9-10,1973,S,1,5,1 2 1 2 1 1 2 1 1 1 1,5 5 5 4 5 5 5 5 5 5 5,435
16,11,1-0 1-2 0-6 2-3 3-4 3-5 6-7 6-9 6-10 7-8,0,U,2,7,3 3 2 3 2 2 3 3 3 3 3,6 7 6 4 7 7 6 6 5 6 6,362
17,11,1-0 1-2 0-6 0-10 2-3 3-4 3-5 6-7 6-9 7-8,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 6 5 5 5 6 6 5 5 6,602
18,11,1-0 1-2 0-6 0-9 2-3 3-4 3-5 6-7 7-8 9-10,1791,S,1,6,1 1 1 1 1 1 1 1 3 1 1,5 6 6 5 6 6 6 5 5 6 6,507
19,11,1-0 1-2 0-6 0-9 0-10 2-3 3-4 3-5 6-7 7-8,116,S,1,7,2 2 1 2 1 1 1 2 2 2 2,7 6 6 5 6 6 6 5 7 6 6,494
20,11,1-0 1-2 0-7 2-3 2-5 3-4 5-6 7-8 8-9 9-10,0,U,2,5,2 2 2 2 2 2 2 2 2 2 2,5 5 4 5 5 5 5 5 4 3 5,376
21,11,1-0 1-2 0-7 2-3 2-5 2-6 3-4 7-8 8-9 9-10,767,S,1,6,1 1 1 1 1 1 1 1 2 1 2,5 5 6 5 3 5 5 5 6 5 5,430
22,11,1-0 1-2 1-6 0-7 2-3 2-5 3-4 7-8 8-9 9-10,0,U,2,5,2 2 2 2 2 2 2 2 2 2 2,5 5 5 5 5 5 5 5 5 4 5,490
23,11,1-0 1-2 0-6 2-3 2-5 3-4 6-7 7-8 7-10 8-9,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,5 5 6 5 3 5 5 6 5 3 5,495
24,11,1-0 1-2 0-6 2-3 2-5 3-4 6-7 6-10 7-8 8-9,1155,S,1,5,1 1 2 2 2 2 2 1 2 2 1,5 5 5 5 4 4 5 5 5 5 5,498
25,11,1-0 1-2 0-6 0-10 2-3 2-5 3-4 6-7 7-8 8-9,1519,S,1,6,1 1 1 1 2 1 1 1 1 2 1,5 5 6 5 4 5 5 6 5 4 4,532
26,11,1-0 1-2 0-6 2-3 2-5 3-4 6-7 7-8 7-9 7-10,0,U,2,7,3 3 4 3 5 3 2 3 2 2 2,7 6 6 6 5 5 6 4 7 7 7,306
27,11,1-0 1-2 0-6 2-3 2-5 3-4 6-7 6-10 7-8 7-9,1991,S,1,6,1 1 1 2 2 2 1 1 1 1 1,6 6 5 6 5 5 5 6 5 5 5,626
28,11,1-0 1-2 0-6 0-10 2-3 2-5 3-4 6-7 7-8 7-9,0,U,2,7,3 2 2 3 3 3 2 2 2 2 2,7 6 6 5 5 5 6 4 7 7 6,400
29,11,1-0 1-2 0-6 2-3 2-5 3-4 6-7 6-9 7-8 9-10,1991,S,1,5,1 1 1 2 2 2 1 1 1 1 1,5 5 5 4 4 4 5 5 5 5 5,630
30,11,1-0 1-2 0-6 2-3 2-5 3-4 6-7 6-9 6-10 7-8,2031,S,1,6,1 1 1 1 2 1 1 1 1 1 1,6 6 5 6 5 5 5 6 4 6 6,689
31,11,1-0 1-2 0-6 0-10 2-3 2-5 3-4 6-7 6-9 7-8,2047,F,1,6,1 1 1 1 1 1 1 1 1 1 1,6 6 5 5 5 5 6 6 5 5 5,742
32,11,1-0 1-2 0-6 0-9 2-3 2-5 3-4 6-7 7-8 9-10,1023,S,1,6,1 1 1 1 1 1 1 1 1 1 2,5 6 6 5 5 5 6 5 5 6 6,644
33,11,1-0 1-2 0-6 0-9 0-10 2-3 2-5 3-4 6-7 7-8,0,U,2,7,2 2 2 2 2 2 2 3 2 2 2,7 6 6 5 5 5 6 4 7 6 6,476
34,11,1-0 1-2 1-5 0-7 2-3 3-4 5-6 7-8 8-9 9-10,517,S,1,5,1 2 1 2 3 2 2 2 2 1 2,5 5 5 5 4 5 5 5 5 4 5,404
35,11,1-0 1-2 1-5 1-6 0-7 2-3 3-4 7-8 8-9 9-10,0,U,2,6,3 2 2 3 2 3 3 3 2 3 3,5 6 5 5 6 5 5 6 5 4 6,310
36,11,1-0 1-2 1-5 0-6 2-3 3-4 6-7 6-10 7-8 8-9,0,U,2,6,2 2 2 3 3 2 2 2 3 3 2,5 6 5 4 6 5 6 5 4 6 5,339
37,11,1-0 1-2 1-5 0-6 0-10 2-3 3-4 6-7 7-8 8-9,261,S,1,5,1 2 1 2 3 2 2 2 1 3 2,5 5 5 5 5 5 5 5 4 5 5,502
38,11,1-0 1-2 1-5 0-6 2-3 3-4 6-7 7-8 7-9 7-10,0,U,3,7,3 3 3 3 3 3 3 4 3 3 3,6 7 6 5 7 6 6 5 6 6 6,387
39,11,1-0 1-2 1-5 0-6 2-3 3-4 6-7 6-10 7-8 7-9,45,S,1,7,1 2 1 1 2 1 2 2 2 2 2,6 7 6 4 7 6 6 5 5 5 5,582
40,11,1-0 1-2 1-5 0-6 0-10 2-3 3-4 6-7 7-8 7-9,877,S,1,6,1 2 1 1 3 1 1 2 1 1 2,6 6 6 5 6 6 6 5 6 6 6,537
41,11,1-0 1-2 1-5 0-6 2-3 3-4 6-7 6-9 7-8 9-10,687,S,1,5,1 1 1 1 2 1 2 1 2 1 2,5 5 5 4 5 5 5 5 5 5 5,589
42,11,1-0 1-2 1-5 0-6 2-3 3-4 6-7 6-9 6-10 7-8,1669,S,1,7,1 3 1 2 3 2 2 1 3 1 1,6 7 6 4 7 6 6 5 5 5 5,466
43,11,1-0 1-2 1-5 0-6 0-10 2-3 3-4 6-7 6-9 7-8,1791,S,1,6,1 1 1 1 1 1 1 1 2 1 1,5 5 6 5 5 6 6 5 5 5 6,733
44,11,1-0 1-2 1-5 0-6 0-9 2-3 3-4 6-7 7-8 9-10,703,S,1,6,1 1 1 1 1 1 2 1 2 1 2,5 6 5 5 6 5 5 5 5 5 5,638
45,11,1-0 1-2 1-5 0-6 0-9 0-10 2-3 3-4 6-7 7-8,1730,S,1,6,2 1 2 2 2 2 1 1 2 1 1,6 6 6 5 6 6 6 5 6 6 6,650
46,11,1-0 1-2 0-5 0-9 2-3 3-4 5-6 6-7 7-8 9-10,0,U,2,5,2 2 2 2 3 2 2 2 3 2 2,4 5 5 4 5 5 5 4 5 5 4,433
47,11,1-0 1-2 0-5 0-9 0-10 2-3 3-4 5-6 6-7 7-8,511,S,1,6,1 1 1 1 1 1 1 1 1 2 2,5 5 6 5 4 5 6 5 4 5 5,508
48,11,1-0 1-2 0-5 2-3 3-4 5-6 6-7 6-8 6-9 6-10,0,U,3,7,3 4 6 3 7 3 4 3 3 3 3,7 7 6 5 7 6 4 7 7 7 7,231
49,11,1-0 1-2 0-5 2-3 3-4 5-6 5-10 6-7 6-8 6-9,937,S,1,7,1 2 3 1 3 1 2 1 1 1 2,6 7 6 4 7 6 6 5 5 5 5,455
50,11,1-0 1-2 0-5 0-10 2-3 3-4 5-6 6-7 6-8 6-9,928,S,1,7,3 2 4 3 4 1 2 1 1 1 2,7 6 6 5 6 6 5 7 7 7 6,319
51,11,1-0 1-2 0-5 2-3 3-4 5-6 5-9 6-7 6-8 9-10,1003,S,1,5,1 1 3 1 3 1 1 1 1 1 2,5 5 5 4 5 5 5 5 5 5 5,481
52,11,1-0 1-2 0-5 2-3 3-4 5-6 5-9 5-10 6-7 6-8,22,S,1,7,2 1 1 2 1 2 2 2 2 2 2,6 7 6 4 7 6 6 5 5 6 6,548
53,11,1-0 1-2 0-5 0-10 2-3 3-4 5-6 5-9 6-7 6-8,2027,S,1,6,1 1 2 1 2 1 1 1 1 1 1,6 6 6 5 5 6 6 5 5 5 6,620
54,11,1-0 1-2 0-5 0-9 2-3 3-4 5-6 6-7 6-8 9-10,1003,S,1,6,1 1 2 1 2 1 1 1 1 1 2,5 6 6 5 6 6 5 5 5 6 6,502
55,11,1-0 1-2 0-5 0-9 0-10 2-3 3-4 5-6 6-7 6-8,0,U,2,7,2 2 3 2 4 2 2 2 2 2 2,7 6 6 5 6 6 4 7 7 6 6,389
56,11,1-0 1-2 0-5 2-3 3-4 5-6 5-8 5-10 6-7 8-9,63,S,1,5,1 1 1 1 1 1 2 2 2 2 2,5 5 5 4 5 5 5 5 5 5 5,579
57,11,1-0 1-2 0-5 0-10 2-3 3-4 5-6 5-8 6-7 8-9,2027,S,1,5,1 1 2 1 2 1 1 1 1 1 1,5 5 5 4 5 5 5 5 5 5 5,627
58,11,1-0 1-2 0-5 2-3 3-4 5-6 5-8 5-9 5-10 6-7,0,U,2,7,2 2 3 3 3 3 2 2 2 2 2,6 7 6 4 7 6 6 5 6 6 6,394
59,11,1-0 1-2 0-5 0-10 2-3 3-4 5-6 5-8 5-9 6-7,1919,S,1,6,1 1 1 1 1 1 1 2 1 1 1,6 6 6 5 5 6 6 5 6 6 6,696
60,11,1-0 1-2 0-5 0-9 2-3 3-4 5-6 5-8 6-7 9-10,639,S,1,5,1 1 1 1 1 1 1 2 2 1 2,5 5 5 5 5 5 5 5 5 5 5,653
61,11,1-0 1-2 0-5 0-9 0-10 2-3 3-4 5-6 5-8 6-7,2031,S,1,6,1 1 1 1 2 1 1 1 1 1 1,6 6 6 5 5 6 6 5 5 6 6,708
62,11,1-0 1-2 0-5 0-8 2-3 3-4 5-6 6-7 8-9 9-10,1449,S,1,5,1 2 2 1 3 1 2 1 1 2 1,5 5 5 4 5 5 5 5 5 5 5,454
63,11,1-0 1-2 0-5 0-8 2-3 3-4 5-6 6-7 8-9 8-10,1567,S,1,6,1 1 1 1 1 2 2 2 2 1 1,5 6 6 5 6 6 5 5 6 6 6,549
64,11,1-0 1-2 0-5 0-8 0-10 2-3 3-4 5-6 6-7 8-9,2031,S,1,6,1 1 1 1 2 1 1 1 1 1 1,5 6 6 5 6 6 5 5 6 6 6,626
65,11,1-0 1-2 0-5 0-8 0-9 0-10 2-3 3-4 5-6 6-7,1826,S,1,7,2 1 2 2 4 1 2 2 1 1 1,7 6 6 5 6 6 5 7 6 6 6,435
66,11,1-0 1-2 0-8 2-3 2-4 2-5 2-6 2-7 8-9 9-10,0,U,4,7,7 4 5 4 4 4 4 4 5 6 7,7 6 6 7 7 7 7 7 7 6 7,152
67,11,1-0 1-2 1-7 0-8 2-3 2-4 2-5 2-6 8-9 9-10,0,U,2,7,3 2 3 2 2 2 2 3 3 4 4,6 6 6 6 6 6 6 6 7 6 5,403
68,11,1-0 1-2 0-7 2-3 2-4 2-5 2-6 7-8 8-9 8-10,0,U,4,7,7 4 5 4 4 4 4 5 5 5 5,7 6 6 7 7 7 7 6 6 7 7,130
69,11,1-0 1-2 0-7 2-3 2-4 2-5 2-6 7-8 7-10 8-9,0,U,3,7,4 3 4 3 3 3 3 3 4 4 4,6 6 5 6 6 6 6 7 6 5 6,366
70,11,1-0 1-2 0-7 0-10 2-3 2-4 2-5 2-6 7-8 8-9,0,U,4,7,5 4 5 4 4 4 4 5 6 5 5,7 6 6 7 7 7 7 6 6 7 6,171
71,11,1-0 1-2 1-6 0-8 2-3 2-4 2-5 6-7 8-9 9-10,0,U,2,6,3 2 3 2 2 2 3 3 3 4 4,6 5 6 6 6 6 6 5 6 5 6,418
72,11,1-0 1-2 1-6 1-7 0-8 2-3 2-4 2-5 8-9 9-10,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2,6 6 6 6 6 6 6 6 7 6 5,670
73,11,1-0 1-2 1-6 0-7 2-3 2-4 2-5 7-8 8-9 8-10,0,U,3,6,3 3 3 3 3 3 3 3 4 3 3,6 6 6 6 6 6 6 6 5 6 6,408
74,11,1-0 1-2 1-6 0-7 2-3 2-4 2-5 7-8 7-10 8-9,1466,S,1,7,2 1 2 1 1 1 2 1 1 2 1,6 6 6 6 6 6 5 7 6 5 6,706
75,11,1-0 1-2 1-6 0-7 0-10 2-3 2-4 2-5 7-8 8-9,0,U,2,6,3 2 3 2 2 2 3 2 3 4 3,6 6 6 6 6 6 6 6 6 6 6,502
76,11,1-0 1-2 0-6 2-3 2-4 2-5 6-7 7-8 7-9 7-10,0,U,4,7,7 4 5 4 4 4 4 5 4 4 4,7 6 6 7 7 7 6 6 7 7 7,123
77,11,1-0 1-2 0-6 2-3 2-4 2-5 6-7 6-10 7-8 7-9,0,U,3,6,4 3 4 3 3 3 3 4 3 3 4,6 6 5 6 6 6 6 6 6 6 6,394
78,11,1-0 1-2 0-6 0-10 2-3 2-4 2-5 6-7 7-8 7-9,0,U,4,7,5 4 5 4 4 4 5 5 5 5 5,7 6 6 7 7 7 6 6 7 7 6,157
79,11,1-0 1-2 0-6 2-3 2-4 2-5 6-7 6-9 7-8 9-10,0,U,3,6,4 3 4 3 3 3 3 4 4 4 4,6 6 5 6 6 6 5 6 6 6 6,393
80,11,1-0 1-2 0-6 2-3 2-4 2-5 6-7 6-9 6-10 7-8,126,S,1,7,2 1 1 1 1 1 1 2 2 2 2,6 6 5 6 6 6 7 6 4 6 6,577
81,11,1-0 1-2 0-6 0-10 2-3 2-4 2-5 6-7 6-9 7-8,0,U,2,6,4 2 3 2 2 2 3 3 4 3 3,6 6 6 6 6 6 6 6 6 6 6,451
82,11,1-0 1-2 0-6 0-9 2-3 2-4 2-5 6-7 7-8 9-10,0,U,2,6,4 2 2 2 2 2 2 3 4 2 3,6 6 6 6 6 6 6 6 6 6 6,400
83,11,1-0 1-2 0-6 0-9 0-10 2-3 2-4 2-5 6-7 7-8,0,U,4,7,5 4 5 4 4 4 4 5 5 4 4,7 6 6 7 7 7 6 6 7 6 6,197
84,11,1-0 1-2 0-6 2-3 2-4 2-5 6-7 6-8 6-9 6-10,0,U,4,8,4 4 5 4 4 4 5 4 4 4 4,8 8 5 8 8 8 5 8 8 8 8,351
85,11,1-0 1-2 0-6 0-10 2-3 2-4 2-5 6-7 6-8 6-9,0,U,2,8,2 2 3 2 2 2 3 2 2 2 3,8 7 6 8 8 8 7 7 7 7 7,552
86,11,1-0 1-2 0-6 0-9 2-3 2-4 2-5 6-7 6-8 9-10,443,S,1,7,1 1 2 1 1 1 2 1 1 2 3,6 7 6 6 6 6 7 7 7 7 7,629
87,11,1-0 1-2 0-6 0-9 0-10 2-3 2-4 2-5 6-7 6-8,0,U,2,8,3 2 3 2 2 2 3 3 3 3 3,8 7 5 8 8 8 7 7 7 7 7,493
88,11,1-0 1-2 0-6 0-8 0-10 2-3 2-4 2-5 6-7 8-9,0,U,2,7,2 2 2 2 2 2 2 3 2 3 2,6 7 6 6 6 6 7 7 7 7 7,556
89,11,1-0 1-2 0-6 0-8 0-9 0-10 2-3 2-4 2-5 6-7,0,U,4,8,5 4 5 4 4 4 4 5 4 4 4,8 7 6 8 8 8 7 7 7 7 7,246
90,11,1-0 1-2 1-5 0-8 2-3 2-4 5-6 5-7 8-9 9-10,0,U,2,5,3 2 3 2 2 3 2 2 3 4 4,5 5 5 5 5 5 5 5 5 5 5,425
91,11,1-0 1-2 1-5 1-7 0-8 2-3 2-4 5-6 8-9 9-10,282,S,1,6,2 1 2 1 1 2 2 2 1 2 2,6 5 6 6 6 6 5 6 6 5 6,719
92,11,1-0 1-2 1-5 0-7 2-3 2-4 5-6 7-8 8-9 8-10,0,U,3,6,3 3 3 3 3 3 3 3 4 3 3,6 5 6 6 6 6 5 6 5 6 6,415
93,11,1-0 1-2 1-5 0-7 2-3 2-4 5-6 7-8 7-10 8-9,1434,S,1,6,2 1 2 1 1 2 2 1 1 2 1,6 5 6 6 6 6 5 6 5 5 5,734
