id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
41,9,0-1 1-2 2-0 2-3 3-4 4-5 4-6 6-7 6-8,111,S,1,5,1 1 1 1 2 1 1 2 2,4 4 5 4 4 3 4 4 4,229
42,9,0-1 1-2 2-0 2-3 3-4 4-5 4-6 6-7 7-8,232,S,1,5,2 2 2 1 2 1 1 1 2,3 3 4 4 5 4 4 3 5,168
43,9,0-1 1-2 2-0 2-3 3-4 4-5 5-6 4-7 7-8,495,S,1,4,1 1 1 1 2 1 1 1 1,3 3 4 4 3 4 4 4 4,237
44,9,0-1 1-2 2-0 2-3 3-4 4-5 5-6 5-7 5-8,0,U,2,5,2 2 3 2 2 3 2 2 2,4 4 5 5 4 3 5 5 5,150
45,9,0-1 1-2 2-0 2-3 3-4 4-5 5-6 5-7 7-8,47,S,1,4,1 1 1 1 2 1 2 2 2,4 4 3 4 4 4 3 4 3,192
46,9,0-1 1-2 2-0 2-3 3-4 4-5 5-6 6-7 6-8,435,S,1,5,1 1 3 2 1 1 2 1 1,4 4 4 4 5 4 2 5 5,126
47,9,0-1 1-2 2-0 2-3 3-4 4-5 5-6 6-7 7-8,155,S,1,4,1 1 2 1 1 2 2 1 4,3 3 4 3 3 4 4 3 4,123
48,9,0-1 1-2 2-0 1-3 2-4 2-5 2-6 2-7 2-8,0,U,3,7,3 3 4 4 3 3 3 3 3,7 6 6 7 7 7 7 7 7,172
49,9,0-1 1-2 2-0 1-3 2-4 2-5 2-6 2-7 7-8,511,F,1,6,1 1 1 1 1 1 1 1 1,5 5 6 6 5 5 5 5 5,317
50,9,0-1 1-2 2-0 1-3 2-4 2-5 2-6 6-7 6-8,511,F,1,6,1 1 1 1 1 1 1 1 1,5 5 6 6 5 5 5 5 5,350
51,9,0-1 1-2 2-0 1-3 2-4 2-5 2-6 6-7 7-8,333,S,1,6,1 2 1 1 2 2 1 2 1,5 5 6 5 5 5 5 4 6,259
52,9,0-1 1-2 2-0 1-3 2-4 2-5 5-6 2-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 4 5 5 5 5 5 5,359
53,9,0-1 1-2 2-0 1-3 2-4 2-5 5-6 5-7 5-8,503,S,1,6,1 1 1 2 1 1 1 1 1,5 5 6 6 5 5 5 5 5,296
54,9,0-1 1-2 2-0 1-3 2-4 2-5 5-6 5-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 4 5 5 4 5 4,322
55,9,0-1 1-2 2-0 1-3 2-4 2-5 5-6 6-7 6-8,499,S,1,6,1 1 2 2 1 1 1 1 1,5 5 6 5 5 5 4 6 6,232
56,9,0-1 1-2 2-0 1-3 2-4 2-5 5-6 6-7 7-8,255,S,1,5,1 1 1 1 1 1 1 1 2,4 4 5 5 4 4 5 4 4,251
57,9,0-1 1-2 2-0 1-3 2-4 4-5 2-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 4 5 5 5 5 5 5,308
58,9,0-1 1-2 2-0 1-3 2-4 4-5 2-6 6-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 4 5 5 5 5 4 4,299
59,9,0-1 1-2 2-0 1-3 2-4 4-5 4-6 4-7 4-8,0,U,2,6,3 3 2 4 3 2 2 2 2,6 6 6 6 5 6 6 6 6,186
60,9,0-1 1-2 2-0 1-3 2-4 4-5 4-6 4-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,4 5 5 4 5 5 5 5 4,291
61,9,0-1 1-2 2-0 1-3 2-4 4-5 4-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,4 5 5 4 5 4 5 4 4,279
62,9,0-1 1-2 2-0 1-3 2-4 4-5 4-6 6-7 7-8,231,S,1,5,1 1 1 2 2 1 1 1 2,4 4 4 4 5 4 4 4 5,233
63,9,0-1 1-2 2-0 1-3 2-4 4-5 5-6 4-7 7-8,511,F,1,4,1 1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4 4,288
64,9,0-1 1-2 2-0 1-3 2-4 4-5 5-6 5-7 5-8,0,U,2,6,2 3 2 2 2 3 2 2 2,5 5 6 5 5 4 6 6 6,186
65,9,0-1 1-2 2-0 1-3 2-4 4-5 5-6 5-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,4 4 5 5 4 5 4 4 3,260
66,9,0-1 1-2 2-0 1-3 2-4 4-5 5-6 6-7 6-8,439,S,1,5,1 1 1 2 1 1 2 1 1,4 4 5 5 5 4 3 5 5,200
67,9,0-1 1-2 2-0 1-3 2-4 4-5 5-6 6-7 7-8,509,S,1,5,1 2 1 1 1 1 1 1 1,3 4 4 4 4 5 4 3 5,179
68,9,0-1 1-2 2-0 1-3 1-4 2-5 2-6 2-7 2-8,483,S,1,7,1 1 2 2 2 1 1 1 1,7 6 6 7 7 7 7 7 7,273
69,9,0-1 1-2 2-0 1-3 1-4 2-5 2-6 2-7 7-8,511,F,1,6,1 1 1 1 1 1 1 1 1,5 5 6 6 6 5 5 5 5,343
70,9,0-1 1-2 2-0 1-3 1-4 2-5 2-6 6-7 6-8,511,F,1,6,1 1 1 1 1 1 1 1 1,5 5 6 6 6 5 5 5 5,310
71,9,0-1 1-2 2-0 1-3 1-4 2-5 2-6 6-7 7-8,511,F,1,6,1 1 1 1 1 1 1 1 1,5 5 6 5 5 5 5 4 6,279
72,9,0-1 1-2 2-0 1-3 1-4 2-5 5-6 2-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 4 5 5 5 5 5 5,319
73,9,0-1 1-2 2-0 1-3 1-4 2-5 5-6 5-7 5-8,0,U,2,6,2 3 2 2 2 3 2 2 2,6 6 6 6 6 5 6 6 6,211
74,9,0-1 1-2 2-0 1-3 1-4 2-5 5-6 5-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,4 5 5 4 4 5 4 5 4,280
75,9,0-1 1-2 2-0 1-3 1-4 2-5 5-6 6-7 6-8,483,S,1,6,1 1 2 2 2 1 1 1 1,5 5 6 5 5 5 4 6 6,232
76,9,0-1 1-2 2-0 1-3 1-4 2-5 5-6 6-7 7-8,157,S,1,5,1 2 1 1 1 2 2 1 2,4 4 5 5 5 5 5 4 5,211
77,9,0-1 1-2 2-0 1-3 3-4 2-5 5-6 2-7 7-8,511,F,1,4,1 1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4 4,326
78,9,0-1 1-2 2-0 1-3 3-4 2-5 5-6 5-7 5-8,495,S,1,5,1 1 1 1 3 1 1 1 1,5 5 5 5 5 5 5 5 5,244
79,9,0-1 1-2 2-0 1-3 3-4 2-5 5-6 5-7 7-8,511,F,1,4,1 1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4 4,282
80,9,0-1 1-2 2-0 1-3 3-4 2-5 5-6 6-7 6-8,430,S,1,5,2 1 1 1 2 1 2 1 1,4 4 5 4 4 4 4 5 5,213
81,9,0-1 1-2 2-0 1-3 3-4 2-5 5-6 6-7 7-8,495,S,1,4,1 1 1 1 2 1 1 1 1,4 4 4 4 3 4 4 3 4,215
82,9,0-1 1-2 2-0 1-3 1-4 1-5 2-6 2-7 2-8,511,F,1,7,1 1 1 1 1 1 1 1 1,7 6 6 7 7 7 7 7 7,311
83,9,0-1 1-2 2-0 1-3 1-4 1-5 2-6 2-7 7-8,255,S,1,6,1 1 1 1 1 1 1 1 2,5 5 6 6 6 6 5 5 5,302
84,9,0-1 1-2 2-0 1-3 1-4 1-5 2-6 6-7 6-8,0,U,2,6,2 3 2 2 2 2 3 2 2,6 6 6 6 6 6 5 6 6,218
85,9,0-1 1-2 2-0 1-3 1-4 1-5 2-6 6-7 7-8,255,S,1,6,1 1 1 1 1 1 1 1 3,5 5 6 5 5 5 5 4 6,242
86,9,0-1 1-2 2-0 1-3 1-4 4-5 2-6 2-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 4 5 5 4,343
87,9,0-1 1-2 2-0 1-3 1-4 4-5 2-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 4 4,291
88,9,0-1 1-2 2-0 1-3 1-4 4-5 2-6 6-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,4 4 5 4 4 4 4 4 5,280
89,9,0-1 1-2 2-0 1-3 3-4 3-5 2-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5,258
90,9,0-1 1-2 2-0 1-3 3-4 3-5 2-6 6-7 7-8,179,S,1,5,1 1 2 2 1 1 2 1 2,4 4 5 4 4 4 4 4 5,220
91,9,0-1 1-2 2-0 1-3 3-4 4-5 2-6 6-7 7-8,223,S,1,4,1 1 1 1 1 2 1 1 2,4 4 4 4 3 4 4 3 4,214
92,9,0-1 1-2 2-0 1-3 1-4 1-5 1-6 2-7 7-8,0,U,2,6,2 3 2 2 2 2 2 3 4,6 6 6 6 6 6 6 5 6,206
93,9,0-1 1-2 2-0 1-3 1-4 1-5 5-6 2-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 4,316
94,9,0-1 1-2 2-0 1-3 1-4 4-5 4-6 2-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 4,316
95,9,0-1 1-2 2-0 1-3 1-4 4-5 5-6 2-7 7-8,189,S,1,5,1 2 1 1 1 1 2 1 2,4 5 4 4 4 4 5 4 4,250
96,9,0-1 1-2 2-0 0-3 1-4 2-5 2-6 2-7 2-8,483,S,1,6,1 1 2 2 2 1 1 1 1,6 6 6 5 5 5 5 5 5,290
97,9,0-1 1-2 2-0 0-3 1-4 2-5 2-6 2-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5,369
98,9,0-1 1-2 2-0 0-3 1-4 2-5 2-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5,343
99,9,0-1 1-2 2-0 0-3 1-4 2-5 2-6 6-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 4 5 5 5 5 4 4,311
100,9,0-1 1-2 2-0 0-3 1-4 2-5 5-6 2-7 7-8,511,F,1,4,1 1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4 4,351
101,9,0-1 1-2 2-0 0-3 1-4 2-5 5-6 5-7 5-8,452,S,1,6,2 2 1 2 2 2 1 1 1,6 6 5 5 5 5 6 6 6,245
102,9,0-1 1-2 2-0 0-3 1-4 2-5 5-6 5-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,4 4 4 4 4 5 4 4 4,312
103,9,0-1 1-2 2-0 0-3 1-4 2-5 5-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 4 5 5 5 4 4 4,268
104,9,0-1 1-2 2-0 0-3 1-4 2-5 5-6 6-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,4 4 4 4 4 5 4 3 5,244
105,9,0-1 1-2 2-0 0-3 1-4 1-5 2-6 2-7 2-8,511,F,1,6,1 1 1 1 1 1 1 1 1,5 6 6 4 5 5 5 5 5,359
106,9,0-1 1-2 2-0 0-3 1-4 1-5 2-6 2-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5,363
107,9,0-1 1-2 2-0 0-3 1-4 1-5 2-6 6-7 6-8,511,F,1,6,1 1 1 1 1 1 1 1 1,6 6 5 5 5 5 5 6 6,284
108,9,0-1 1-2 2-0 0-3 1-4 1-5 2-6 6-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 4 5 5 5 5 4 4,302
109,9,0-1 1-2 2-0 0-3 1-4 4-5 2-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5,288
110,9,0-1 1-2 2-0 0-3 1-4 4-5 2-6 6-7 7-8,255,S,1,4,1 1 1 1 1 1 1 1 2,4 4 4 4 4 4 4 4 4,272
111,9,0-1 1-2 2-0 0-3 1-4 1-5 1-6 2-7 7-8,255,S,1,6,1 1 1 1 1 1 1 1 2,6 6 5 5 5 5 5 5 6,298
112,9,0-1 1-2 2-0 0-3 1-4 1-5 5-6 2-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 4 5 5 5 5 5 4 4,340
113,9,0-1 1-2 2-0 0-3 0-4 1-5 1-6 2-7 2-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5,389
114,9,0-1 1-2 2-0 0-3 0-4 1-5 1-6 2-7 7-8,511,F,1,6,1 1 1 1 1 1 1 1 1,6 6 5 5 5 5 5 5 6,332
115,9,0-1 1-2 2-0 0-3 0-4 1-5 5-6 2-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5,306
116,9,0-1 1-2 2-0 0-3 3-4 1-5 5-6 2-7 7-8,511,F,1,4,1 1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4 4,307
117,9,0-1 1-2 2-3 3-0 3-4 3-5 3-6 3-7 3-8,0,U,5,6,5 5 5 6 5 5 5 5 5,6 6 6 6 6 6 6 6 6,63
118,9,0-1 1-2 2-3 3-0 3-4 3-5 3-6 3-7 7-8,245,S,1,6,1 3 1 2 1 1 1 1 3,6 5 6 6 5 5 5 5 5,212
119,9,0-1 1-2 2-3 3-0 3-4 3-5 3-6 6-7 6-8,511,F,1,6,1 1 1 1 1 1 1 1 1,6 5 6 6 5 5 5 5 5,308
120,9,0-1 1-2 2-3 3-0 3-4 3-5 3-6 6-7 7-8,0,U,2,5,2 2 2 2 2 2 2 3 3,5 5 5 5 5 5 5 4 5,180
121,9,0-1 1-2 2-3 3-0 3-4 3-5 5-6 3-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 4 5 4 5 5 5 5 5,323
122,9,0-1 1-2 2-3 3-0 3-4 3-5 5-6 5-7 5-8,511,F,1,6,1 1 1 1 1 1 1 1 1,6 5 6 6 5 5 5 5 5,294
123,9,0-1 1-2 2-3 3-0 3-4 3-5 5-6 5-7 7-8,511,F,1,4,1 1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4 4,295
124,9,0-1 1-2 2-3 3-0 3-4 3-5 5-6 6-7 6-8,0,U,2,5,2 2 2 3 2 2 3 2 2,5 5 5 5 5 5 4 5 5,166
125,9,0-1 1-2 2-3 3-0 3-4 3-5 5-6 6-7 7-8,255,S,1,5,1 1 1 1 1 1 1 1 2,5 4 5 5 4 4 4 3 4,226
126,9,0-1 1-2 2-3 3-0 3-4 4-5 3-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 4 5 4 5 5 5 5 5,305
127,9,0-1 1-2 2-3 3-0 3-4 4-5 3-6 6-7 7-8,479,S,1,4,1 1 1 1 1 2 1 1 1,4 4 4 4 4 4 4 4 4,264
128,9,0-1 1-2 2-3 3-0 3-4 4-5 4-6 4-7 4-8,0,U,2,6,3 3 3 2 3 2 2 2 2,6 5 6 6 5 5 5 5 5,198
129,9,0-1 1-2 2-3 3-0 3-4 4-5 4-6 4-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 4 5 5 4 4 4 4 4,303
130,9,0-1 1-2 2-3 3-0 3-4 4-5 4-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 4 5 5 4 4 4 4 4,276
131,9,0-1 1-2 2-3 3-0 3-4 4-5 4-6 6-7 7-8,237,S,1,4,1 2 1 1 2 1 1 1 2,4 3 4 4 4 4 4 3 4,244
132,9,0-1 1-2 2-3 3-0 3-4 4-5 5-6 4-7 7-8,511,F,1,4,1 1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4 4,282
133,9,0-1 1-2 2-3 3-0 3-4 4-5 5-6 5-7 5-8,0,U,2,5,3 4 3 3 2 3 2 2 2,5 5 5 5 5 4 5 5 5,153
134,9,0-1 1-2 2-3 3-0 3-4 4-5 5-6 5-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 4 5 5 4 4 3 3 3,247
135,9,0-1 1-2 2-3 3-0 3-4 4-5 5-6 6-7 6-8,447,S,1,5,1 1 1 1 1 1 2 1 1,5 4 5 5 4 4 3 4 4,205
136,9,0-1 1-2 2-3 3-0 3-4 4-5 5-6 6-7 7-8,352,S,1,4,2 2 2 2 2 1 1 2 1,4 3 4 4 3 4 3 2 4,161
137,9,0-1 1-2 2-3 3-0 2-4 3-5 3-6 3-7 3-8,0,U,2,6,2 3 2 3 3 2 2 2 2,6 6 6 6 6 6 6 6 6,206
138,9,0-1 1-2 2-3 3-0 2-4 3-5 3-6 3-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5,322
139,9,0-1 1-2 2-3 3-0 2-4 3-5 3-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5,306
140,9,0-1 1-2 2-3 3-0 2-4 3-5 3-6 6-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 4 5,277
141,9,0-1 1-2 2-3 3-0 2-4 3-5 5-6 3-7 7-8,511,F,1,4,1 1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4 4,310
142,9,0-1 1-2 2-3 3-0 2-4 3-5 5-6 5-7 5-8,0,U,2,5,3 2 3 2 3 3 2 2 2,5 5 5 5 5 5 5 5 5,202
143,9,0-1 1-2 2-3 3-0 2-4 3-5 5-6 5-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 4 5 5 5 4 4 4 4,288
144,9,0-1 1-2 2-3 3-0 2-4 3-5 5-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 4 5 5,246
145,9,0-1 1-2 2-3 3-0 2-4 3-5 5-6 6-7 7-8,490,S,1,4,2 1 2 1 2 1 1 1 1,4 4 4 4 4 4 4 3 4,219
146,9,0-1 1-2 2-3 3-0 2-4 2-5 3-6 3-7 3-8,511,F,1,6,1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6,304
147,9,0-1 1-2 2-3 3-0 2-4 2-5 3-6 3-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5 5,309
148,9,0-1 1-2 2-3 3-0 2-4 2-5 3-6 6-7 6-8,0,U,2,5,3 2 3 2 2 2 3 2 2,5 5 5 5 5 5 5 5 5,202
149,9,0-1 1-2 2-3 3-0 2-4 2-5 3-6 6-7 7-8,255,S,1,5,1 1 1 1 1 1 1 1 2,5 5 5 5 5 5 5 4 5,257
150,9,0-1 1-2 2-3 3-0 2-4 4-5 3-6 6-7 6-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 5 5 5 4 5 4 5 5,279
151,9,0-1 1-2 2-3 3-0 2-4 4-5 3-6 6-7 7-8,215,S,1,4,1 1 1 2 1 2 1 1 2,4 4 4 4 4 4 4 4 4,245
152,9,0-1 1-2 2-3 3-0 2-4 2-5 2-6 3-7 7-8,0,U,2,5,3 2 3 2 2 2 2 3 3,5 5 5 5 5 5 5 5 5,205
153,9,0-1 1-2 2-3 3-0 2-4 2-5 5-6 3-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 4 5 4 4 4 4 4 5,305
154,9,0-1 1-2 2-3 3-0 1-4 3-5 3-6 3-7 3-8,0,U,4,6,4 5 4 5 5 4 4 4 4,6 6 6 6 6 6 6 6 6,67
155,9,0-1 1-2 2-3 3-0 1-4 3-5 3-6 3-7 7-8,0,U,2,6,2 2 2 2 2 2 2 2 2,6 5 6 6 6 5 5 5 5,198
156,9,0-1 1-2 2-3 3-0 1-4 3-5 3-6 6-7 6-8,511,F,1,6,1 1 1 1 1 1 1 1 1,6 5 6 6 6 5 5 5 5,277
157,9,0-1 1-2 2-3 3-0 1-4 3-5 3-6 6-7 7-8,69,S,1,5,1 2 1 3 3 2 1 2 3,5 4 5 5 5 4 4 4 5,162
158,9,0-1 1-2 2-3 3-0 1-4 3-5 5-6 3-7 7-8,511,F,1,5,1 1 1 1 1 1 1 1 1,5 4 5 4 4 5 5 5 5,284
159,9,0-1 1-2 2-3 3-0 1-4 3-5 5-6 5-7 5-8,495,S,1,6,1 1 1 1 2 1 1 1 1,6 5 6 6 6 5 5 5 5,245
160,9,0-1 1-2 2-3 3-0 1-4 3-5 5-6 5-7 7-8,255,S,1,4,1 1 1 1 1 1 1 1 2,4 4 4 4 4 4 4 4 4,257
