id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
31,8,0-1 1-2 2-0 1-3 1-4 2-5 5-6 5-7,221,S,1,5,1 2 1 1 1 2 1 1,5 5 5 5 5 4 5 5,131
32,8,0-1 1-2 2-0 1-3 1-4 2-5 5-6 6-7,127,S,1,5,1 1 1 1 1 1 1 2,4 4 5 4 4 4 3 5,134
33,8,0-1 1-2 2-0 1-3 3-4 2-5 5-6 5-7,239,S,1,4,1 1 1 1 2 1 1 1,4 4 4 4 4 4 4 4,141
34,8,0-1 1-2 2-0 1-3 3-4 2-5 5-6 6-7,239,S,1,4,1 1 1 1 2 1 1 1,3 3 4 3 3 3 3 4,128
35,8,0-1 1-2 2-0 1-3 1-4 1-5 2-6 6-7,61,S,1,5,1 2 1 1 1 1 2 3,5 5 5 5 5 5 4 5,131
36,8,0-1 1-2 2-0 1-3 1-4 4-5 2-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 3,163
37,8,0-1 1-2 2-0 0-3 1-4 2-5 2-6 2-7,255,F,1,5,1 1 1 1 1 1 1 1,5 5 5 4 4 4 4 4,169
38,8,0-1 1-2 2-0 0-3 1-4 2-5 2-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4,184
39,8,0-1 1-2 2-0 0-3 1-4 2-5 5-6 5-7,255,F,1,5,1 1 1 1 1 1 1 1,5 5 4 4 4 4 5 5,149
40,8,0-1 1-2 2-0 0-3 1-4 2-5 5-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 3 4 4 4 3 3,152
41,8,0-1 1-2 2-0 0-3 1-4 1-5 2-6 2-7,255,F,1,5,1 1 1 1 1 1 1 1,4 5 5 3 4 4 4 4,188
42,8,0-1 1-2 2-0 0-3 1-4 1-5 2-6 6-7,255,F,1,5,1 1 1 1 1 1 1 1,5 5 4 4 4 4 4 5,165
43,8,0-1 1-2 2-0 0-3 1-4 4-5 2-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4,161
44,8,0-1 1-2 2-3 3-0 3-4 3-5 3-6 3-7,0,U,4,5,4 4 4 5 4 4 4 4,5 5 5 5 5 5 5 5,51
45,8,0-1 1-2 2-3 3-0 3-4 3-5 3-6 6-7,125,S,1,5,1 2 1 1 1 1 1 2,5 4 5 5 4 4 4 4,133
46,8,0-1 1-2 2-3 3-0 3-4 3-5 5-6 5-7,255,F,1,5,1 1 1 1 1 1 1 1,5 4 5 5 4 4 4 4,159
47,8,0-1 1-2 2-3 3-0 3-4 3-5 5-6 6-7,55,S,1,4,1 1 1 2 1 1 2 2,4 4 4 4 4 4 3 4,110
48,8,0-1 1-2 2-3 3-0 3-4 4-5 3-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 3 4 3 4 4 4 4,164
49,8,0-1 1-2 2-3 3-0 3-4 4-5 4-6 4-7,232,S,1,5,2 2 2 1 2 1 1 1,5 4 5 5 4 4 4 4,129
50,8,0-1 1-2 2-3 3-0 3-4 4-5 4-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 3 4 4 3 3 3 3,153
51,8,0-1 1-2 2-3 3-0 3-4 4-5 5-6 5-7,0,U,2,4,2 3 2 2 2 2 2 2,4 4 4 4 4 3 4 4,102
52,8,0-1 1-2 2-3 3-0 3-4 4-5 5-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 3 4 4 3 3 2 3,112
53,8,0-1 1-2 2-3 3-0 2-4 3-5 3-6 3-7,229,S,1,5,1 2 1 2 2 1 1 1,5 5 5 5 5 5 5 5,133
54,8,0-1 1-2 2-3 3-0 2-4 3-5 3-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4,165
55,8,0-1 1-2 2-3 3-0 2-4 3-5 5-6 5-7,202,S,1,4,2 1 2 1 2 2 1 1,4 4 4 4 4 4 4 4,130
56,8,0-1 1-2 2-3 3-0 2-4 3-5 5-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 4 4 3 4,137
57,8,0-1 1-2 2-3 3-0 2-4 2-5 3-6 3-7,255,F,1,5,1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5,163
58,8,0-1 1-2 2-3 3-0 2-4 2-5 3-6 6-7,58,S,1,4,2 1 2 1 1 1 2 2,4 4 4 4 4 4 4 4,131
59,8,0-1 1-2 2-3 3-0 2-4 4-5 3-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 3 4 3 4,154
60,8,0-1 1-2 2-3 3-0 1-4 3-5 3-6 3-7,0,U,3,5,3 4 3 4 4 3 3 3,5 5 5 5 5 5 5 5,54
61,8,0-1 1-2 2-3 3-0 1-4 3-5 3-6 6-7,231,S,1,5,1 1 1 2 2 1 1 1,5 4 5 5 5 4 4 4,123
62,8,0-1 1-2 2-3 3-0 1-4 3-5 5-6 5-7,255,F,1,5,1 1 1 1 1 1 1 1,5 4 5 5 5 4 4 4,138
63,8,0-1 1-2 2-3 3-0 1-4 3-5 5-6 6-7,0,U,2,4,2 2 2 2 2 2 2 2,4 3 4 4 4 3 3 4,93
64,8,0-1 1-2 2-3 3-0 1-4 2-5 3-6 3-7,197,S,1,5,1 2 1 2 2 2 1 1,4 5 5 5 5 4 5 5,134
65,8,0-1 1-2 2-3 3-0 1-4 2-5 3-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 3 4 4 4,155
66,8,0-1 1-2 2-3 3-0 1-4 2-5 2-6 3-7,255,F,1,5,1 1 1 1 1 1 1 1,4 5 5 5 5 4 4 5,167
67,8,0-1 1-2 2-3 3-0 1-4 2-5 5-6 3-7,5,S,1,4,1 2 1 2 2 2 2 2,4 4 4 4 4 4 4 4,130
68,8,0-1 1-2 2-3 3-0 1-4 1-5 3-6 3-7,0,U,3,5,3 4 3 4 3 3 3 3,5 5 5 5 5 5 5 5,55
69,8,0-1 1-2 2-3 3-0 1-4 1-5 3-6 6-7,61,S,1,5,1 2 1 1 1 1 2 3,5 4 5 5 5 5 4 4,109
70,8,0-1 1-2 2-3 3-0 1-4 4-5 3-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,3 4 3 4 3 3 3 3,139
71,8,0-1 1-2 2-3 3-0 0-4 1-5 2-6 3-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 3 3 3 3,169
72,8,0-1 1-2 2-3 3-4 4-0 4-5 4-6 4-7,233,S,1,5,1 2 2 1 2 1 1 1,5 5 5 5 5 5 5 5,126
73,8,0-1 1-2 2-3 3-4 4-0 4-5 4-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4,149
74,8,0-1 1-2 2-3 3-4 4-0 4-5 5-6 5-7,47,S,1,4,1 1 1 1 2 1 2 2,4 4 4 4 4 4 4 4,122
75,8,0-1 1-2 2-3 3-4 4-0 4-5 5-6 6-7,127,S,1,4,1 1 1 1 1 1 1 2,3 3 3 3 4 3 3 4,123
76,8,0-1 1-2 2-3 3-4 4-0 3-5 4-6 4-7,255,F,1,5,1 1 1 1 1 1 1 1,5 4 5 5 5 4 4 4,164
77,8,0-1 1-2 2-3 3-4 4-0 3-5 4-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 4 4 4 4,152
78,8,0-1 1-2 2-3 3-4 4-0 2-5 4-6 4-7,255,F,1,5,1 1 1 1 1 1 1 1,5 5 5 5 5 5 5 5,142
79,8,0-1 1-2 2-3 3-4 4-0 2-5 4-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 4 3 4 4,151
80,8,0-1 1-2 2-3 3-4 4-0 2-5 3-6 4-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 4 4 4 3 3 3,173
81,8,0-1 1-2 2-3 3-4 4-0 1-5 3-6 4-7,255,F,1,5,1 1 1 1 1 1 1 1,5 4 5 5 5 5 4 4,160
82,8,0-1 1-2 2-3 3-4 4-5 5-0 5-6 5-7,219,S,1,4,1 1 2 1 1 2 1 1,4 4 4 4 4 4 4 4,135
83,8,0-1 1-2 2-3 3-4 4-5 5-0 5-6 6-7,255,F,1,4,1 1 1 1 1 1 1 1,4 4 3 4 4 3 3 3,156
84,8,0-1 1-2 2-3 3-4 4-5 5-0 4-6 5-7,255,F,1,4,1 1 1 1 1 1 1 1,3 4 4 3 4 4 4 4,167
85,8,0-1 1-2 2-3 3-4 4-5 5-0 3-6 5-7,61,S,1,4,1 2 1 1 1 1 2 2,4 4 4 4 4 4 4 4,133
86,8,0-1 1-2 2-3 3-4 4-5 5-0 2-6 5-7,255,F,1,4,1 1 1 1 1 1 1 1,3 3 4 3 3 4 3 3,159
87,8,0-1 1-2 2-3 3-4 4-5 5-6 6-0 6-7,127,S,1,4,1 1 1 1 1 1 1 2,4 4 4 4 4 4 4 4,120
88,8,0-1 1-2 2-3 3-4 4-5 5-6 6-7 7-0,255,F,1,3,1 1 1 1 1 1 1 1,3 3 3 3 3 3 3 3,96
