id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
10,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 2-11 11-12 12-13,0,U,2,10,2 2 3 2 2 2 2 2 2 2 4 2 4 4,10 10 9 10 10 10 10 10 10 10 10 10 9 9,4283
11,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 9-11 9-12 9-13,16383,F,1,11,1 1 1 1 1 1 1 1 1 1 1 1 1 1,10 10 11 10 10 10 10 10 10 10 10 10 10 10,9390
12,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 9-11 9-12 12-13,1019,S,1,10,1 1 2 1 1 1 1 1 1 1 3 3 3 3,10 10 10 10 10 10 10 10 10 10 10 10 10 9,7324
13,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 9-11 11-12 11-13,0,U,4,10,4 4 5 4 4 4 4 4 4 4 5 5 4 4,10 10 10 10 10 10 10 10 10 10 9 10 9 9,3918
14,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 9-11 11-12 12-13,1019,S,1,9,1 1 2 1 1 1 1 1 1 1 2 2 2 4,9 9 9 9 9 9 9 9 9 9 9 9 9 9,5972
15,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 10-11 9-12 12-13,0,U,4,9,4 4 5 4 4 4 4 4 4 4 5 5 5 5,9 9 9 9 9 9 9 9 9 9 9 9 9 9,3931
16,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 10-11 10-12 10-13,0,U,6,11,6 6 7 6 6 6 6 6 6 6 8 7 7 7,10 10 11 10 10 10 10 10 10 10 9 11 11 11,1002
17,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 10-11 10-12 12-13,0,U,3,10,3 3 4 3 3 3 3 3 3 3 4 4 4 5,9 9 10 9 9 9 9 9 9 9 10 9 9 8,3405
18,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 10-11 11-12 11-13,0,U,3,10,3 3 4 3 3 3 3 3 3 3 3 4 3 3,9 9 10 9 9 9 9 9 9 9 9 8 9 9,4259
19,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 10-11 11-12 12-13,0,U,3,10,3 3 4 3 3 3 3 3 3 3 5 4 6 6,9 9 9 9 9 9 9 9 9 9 10 9 7 10,2319
20,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 2-10 10-11 2-12 12-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 9 8 8 8 8 8 8 8 8 8 8 8,8963
21,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 2-10 10-11 10-12 10-13,16383,F,1,10,1 1 1 1 1 1 1 1 1 1 1 1 1 1,10 10 9 10 10 10 10 10 10 10 10 10 10 10,10427
22,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 2-10 10-11 10-12 12-13,7679,S,1,9,1 1 1 1 1 1 1 1 1 2 1 1 1 2,9 9 9 9 9 9 9 9 9 9 9 9 9 9,7934
23,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 2-10 10-11 11-12 11-13,0,U,3,10,3 3 3 3 3 3 3 3 3 4 3 4 3 3,10 10 9 10 10 10 10 10 10 10 10 9 9 9,3810
24,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 2-10 10-11 11-12 12-13,8191,S,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 3,9 9 8 9 9 9 9 9 9 9 9 9 8 9,6406
25,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 2-11 11-12 11-13,16383,F,1,10,1 1 1 1 1 1 1 1 1 1 1 1 1 1,10 10 9 10 10 10 10 10 10 10 10 10 10 10,10733
26,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 2-11 11-12 12-13,2555,S,1,10,1 1 2 1 1 1 1 1 1 2 2 1 2 2,10 10 9 10 10 10 10 10 10 10 10 10 9 9,7179
27,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 8-11 8-12 8-13,16383,F,1,11,1 1 1 1 1 1 1 1 1 1 1 1 1 1,10 10 11 10 10 10 10 10 10 10 10 10 10 10,10064
28,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 8-11 8-12 12-13,16383,F,1,10,1 1 1 1 1 1 1 1 1 1 1 1 1 1,10 10 10 10 10 10 10 10 10 10 10 10 10 9,9797
29,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 8-11 11-12 11-13,0,U,2,10,2 2 2 2 2 2 2 2 2 3 3 3 2 2,10 10 10 10 10 10 10 10 10 10 10 10 9 9,7045
30,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 8-11 11-12 12-13,8191,S,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 2,9 9 9 9 9 9 9 9 9 9 9 9 9 9,8144
31,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 10-11 8-12 12-13,0,U,2,9,2 2 2 2 2 2 2 2 2 3 3 3 3 3,9 9 9 9 9 9 9 9 9 9 9 9 9 9,7132
32,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 10-11 10-12 10-13,0,U,4,10,4 4 5 4 4 4 4 4 4 5 5 4 4 4,10 10 10 10 10 10 10 10 10 9 10 9 9 9,3589
33,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 10-11 10-12 12-13,4607,S,1,9,1 1 1 1 1 1 1 1 1 2 2 2 1 2,9 9 9 9 9 9 9 9 9 9 9 9 9 9,6590
34,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 10-11 11-12 11-13,13819,S,1,9,1 1 2 1 1 1 1 1 1 2 1 2 1 1,9 9 9 9 9 9 9 9 9 9 9 9 9 9,6516
35,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 10-11 11-12 12-13,0,U,2,9,2 2 2 2 2 2 2 2 2 2 2 2 3 4,9 9 9 9 9 9 9 9 9 9 9 9 8 8,4931
36,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 2-11 11-12 12-13,0,U,3,9,3 3 3 3 3 3 3 3 3 4 4 3 4 4,9 9 9 9 9 9 9 9 9 9 9 9 9 9,3392
37,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 8-11 11-12 11-13,0,U,4,9,4 4 5 4 4 4 4 4 4 5 5 5 4 4,9 9 9 9 9 9 9 9 9 9 9 9 9 9,3618
38,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 8-11 11-12 12-13,511,S,1,9,1 1 1 1 1 1 1 1 1 2 2 2 2 4,9 9 9 9 9 9 9 9 9 9 8 9 9 8,5995
39,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 9-11 9-12 9-13,0,U,6,11,6 6 7 6 6 6 6 6 6 8 7 7 7 7,10 10 11 10 10 10 10 10 10 9 11 11 11 11,863
40,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 9-11 9-12 12-13,0,U,3,10,3 3 4 3 3 3 3 3 3 4 3 3 3 5,9 9 10 9 9 9 9 9 9 10 9 9 9 8,3369
41,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 9-11 11-12 11-13,507,S,1,10,1 1 2 1 1 1 1 1 1 3 2 2 3 3,9 9 10 9 9 9 9 9 9 9 8 9 9 9,5217
42,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 9-11 11-12 12-13,0,U,3,10,3 3 4 3 3 3 3 3 3 4 4 4 5 6,8 8 9 8 8 8 8 8 9 10 9 9 7 10,2516
43,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 10-11 9-12 12-13,5631,S,1,9,1 1 1 1 1 1 1 1 1 2 1 2 1 2,8 8 9 8 8 8 8 8 9 8 9 9 9 9,5499
44,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 10-11 10-12 10-13,0,U,3,10,3 3 4 3 3 3 3 3 3 3 4 3 3 3,9 9 10 9 9 9 9 9 9 9 8 9 9 9,4465
45,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 10-11 10-12 12-13,0,U,2,9,2 2 3 2 2 2 2 2 2 3 2 3 3 3,9 9 8 9 9 9 9 9 9 9 8 8 9 8,4660
46,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 10-11 11-12 11-13,0,U,3,10,3 3 4 3 3 3 3 3 3 5 4 6 5 5,9 9 9 9 9 9 9 9 9 10 9 7 10 10,1911
47,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 10-11 11-12 12-13,0,U,2,9,2 2 3 2 2 2 2 2 2 2 3 5 2 5,8 8 9 8 8 8 8 8 8 8 8 9 8 8,2988
48,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 2-11 11-12 11-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 9 8 8 8 8 8 8 8 8 8 8 8,11084
49,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 2-11 11-12 12-13,8187,S,1,9,1 1 2 1 1 1 1 1 1 1 1 1 1 2,8 8 9 8 8 8 8 8 8 8 8 8 8 9,7483
50,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 9-11 9-12 9-13,16383,F,1,10,1 1 1 1 1 1 1 1 1 1 1 1 1 1,10 10 9 10 10 10 10 10 10 10 10 10 10 10,10871
51,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 9-11 9-12 12-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 9 9 9 9 9 9 9 9 9 9 8 9,10392
52,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 9-11 11-12 11-13,13055,S,1,9,1 1 1 1 1 1 1 1 2 1 2 2 1 1,9 9 9 9 9 9 9 9 9 9 9 9 9 9,7422
53,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 9-11 11-12 12-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 9 8 8 8 9,8844
54,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 10-11 9-12 12-13,767,S,1,9,1 1 1 1 1 1 1 1 2 1 2 2 2 2,8 8 9 8 8 8 8 8 8 8 9 9 9 9,7518
55,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 10-11 10-12 10-13,0,U,3,10,3 3 4 3 3 3 3 3 4 3 4 3 3 3,10 10 9 10 10 10 10 10 10 10 9 9 9 9,3308
56,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 10-11 10-12 12-13,16127,S,1,9,1 1 1 1 1 1 1 1 2 1 1 1 1 1,9 9 8 9 9 9 9 9 9 9 9 8 8 8,6668
57,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 10-11 11-12 11-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 8 9 9 9 9 9 9 9 9 8 9 9,7062
58,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 10-11 11-12 12-13,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 2 2 2,8 8 8 8 8 8 8 8 8 8 8 8 7 8,4815
59,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 2-10 10-11 10-12 10-13,16383,F,1,10,1 1 1 1 1 1 1 1 1 1 1 1 1 1,10 10 9 10 10 10 10 10 10 10 10 10 10 10,11220
60,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 2-10 10-11 10-12 12-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 9 9 9 9 9 9 9 9 9 9 9 9,10137
61,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 2-10 10-11 11-12 11-13,0,U,2,10,2 2 2 2 2 2 2 2 2 2 2 2 2 2,10 10 9 10 10 10 10 10 10 10 10 9 9 9,6457
62,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 2-10 10-11 11-12 12-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 8 9 9 9 9 9 9 9 9 9 8 9,8387
63,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 7-11 7-12 7-13,16383,F,1,11,1 1 1 1 1 1 1 1 1 1 1 1 1 1,10 10 11 10 10 10 10 10 10 10 10 10 10 10,8986
64,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 7-11 7-12 12-13,16383,F,1,10,1 1 1 1 1 1 1 1 1 1 1 1 1 1,10 10 10 10 10 10 10 10 10 10 10 10 10 9,10847
65,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 7-11 11-12 11-13,16383,F,1,10,1 1 1 1 1 1 1 1 1 1 1 1 1 1,10 10 10 10 10 10 10 10 10 10 10 10 9 9,9623
66,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 7-11 11-12 12-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 9 9 9 9 9 9 9 9 9 9 9 9,9135
67,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 10-11 7-12 12-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 9 9 9 9 9 9 9 9 9 9 9 9,9789
68,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 10-11 10-12 10-13,0,U,2,10,2 2 3 2 2 2 2 2 3 3 3 2 2 2,10 10 10 10 10 10 10 10 10 10 10 9 9 9,6563
69,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 10-11 10-12 12-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 9 9 9 9 9 9 9 9 9 9 9 9,9016
70,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 10-11 11-12 11-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 9 9 9 9 9 9 9 9 9 8 9 9,7788
71,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 10-11 11-12 12-13,15611,S,1,9,1 1 2 1 1 1 1 1 2 2 1 1 1 1,9 9 9 9 9 9 9 9 9 9 9 9 8 8,7197
72,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 7-11 11-12 11-13,0,U,2,9,2 2 3 2 2 2 2 2 3 3 3 3 2 2,9 9 9 9 9 9 9 9 9 9 9 9 9 9,6745
73,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 7-11 11-12 12-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 9 9 9 9 9 9 8 8 8 8 8 9,8388
74,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 9-11 9-12 9-13,0,U,4,10,4 4 5 4 4 4 4 4 5 5 4 4 4 4,10 10 10 10 10 10 10 10 9 10 9 9 9 9,3231
75,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 9-11 9-12 12-13,7419,S,1,9,1 1 2 1 1 1 1 1 2 2 1 1 1 2,9 9 9 9 9 9 9 9 9 9 9 9 9 9,6742
76,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 9-11 11-12 11-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 9 9 9 9 9 9 9 9 9 9 9 9,7813
77,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 9-11 11-12 12-13,2299,S,1,9,1 1 2 1 1 1 1 1 2 2 2 1 2 3,8 8 9 8 8 8 8 8 9 8 9 9 8 8,5452
78,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 10-11 9-12 12-13,16383,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8 8,8155
79,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 10-11 10-12 10-13,15099,S,1,9,1 1 2 1 1 1 1 1 2 1 2 1 1 1,9 9 9 9 9 9 9 9 9 9 9 9 9 9,5929
80,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 10-11 10-12 12-13,8191,S,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 2,9 9 9 9 9 9 9 9 8 9 8 8 8 8,7179
81,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 10-11 11-12 11-13,0,U,2,9,2 2 3 2 2 2 2 2 3 3 2 3 2 2,9 9 9 9 9 9 9 9 9 9 9 8 8 8,4609
82,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 10-11 11-12 12-13,6143,S,1,8,1 1 1 1 1 1 1 1 1 1 1 3 1 3,8 8 8 8 8 8 8 8 8 8 8 8 7 8,5053
83,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 2-10 10-11 10-12 10-13,16383,F,1,10,1 1 1 1 1 1 1 1 1 1 1 1 1 1,10 10 9 10 10 10 10 10 9 9 10 10 10 10,8954
84,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 2-10 10-11 10-12 12-13,1152,S,1,9,2 2 2 2 2 2 2 1 2 2 1 2 2 2,8 8 9 8 8 8 8 8 8 9 9 9 8 9,6691
85,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 2-10 10-11 11-12 11-13,0,U,3,9,3 3 4 3 3 3 3 3 4 4 3 4 3 3,9 9 9 9 9 9 9 9 9 9 9 9 9 9,2928
86,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 2-10 10-11 11-12 12-13,4740,S,1,9,2 2 1 2 2 2 2 1 2 1 2 2 1 3,9 9 8 9 9 9 9 9 8 8 9 9 8 9,5123
87,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 7-10 10-11 7-12 12-13,0,U,2,8,2 2 3 2 2 2 2 2 3 3 3 3 3 3,8 8 8 8 8 8 8 8 8 8 8 8 8 8,6801
88,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 7-10 10-11 10-12 10-13,0,U,4,9,4 4 5 4 4 4 4 4 5 5 5 4 4 4,9 9 9 9 9 9 9 9 9 9 9 9 9 9,3274
89,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 7-10 10-11 10-12 12-13,4347,S,1,9,1 1 2 1 1 1 1 1 2 2 2 2 1 2,9 9 9 9 9 9 9 9 9 8 9 9 9 8,6416
90,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 7-10 10-11 11-12 11-13,15871,S,1,9,1 1 1 1 1 1 1 1 1 2 1 1 1 1,9 9 9 9 9 9 9 9 9 8 9 9 8 8,6756
91,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 7-10 10-11 11-12 12-13,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 2 3 4,8 8 8 8 8 8 8 8 8 8 8 8 8 8,4831
92,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 7-11 11-12 11-13,0,U,4,9,4 4 5 4 4 4 4 4 5 4 4 5 4 4,9 9 9 9 9 9 9 9 9 9 9 9 9 9,3289
93,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 7-11 11-12 12-13,1787,S,1,9,1 1 2 1 1 1 1 1 2 1 1 2 2 4,9 9 9 9 9 9 9 9 9 8 8 9 9 8,5721
94,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 8-11 8-12 8-13,0,U,6,11,6 6 7 6 6 6 6 6 8 7 7 7 7 7,10 10 11 10 10 10 10 10 9 11 11 11 11 11,760
95,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 8-11 8-12 12-13,0,U,3,10,3 3 4 3 3 3 3 3 4 3 3 3 3 5,9 9 10 9 9 9 9 9 10 9 9 9 9 8,3198
96,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 8-11 11-12 11-13,0,U,2,10,2 2 2 2 2 2 2 2 2 2 2 2 2 2,9 9 10 9 9 9 9 9 9 9 9 9 9 9,5595
97,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 8-11 11-12 12-13,0,U,3,10,3 3 4 3 3 3 3 3 4 3 3 3 5 5,8 8 9 8 8 8 8 9 10 9 9 9 7 10,2562
98,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 10-11 8-12 12-13,5631,S,1,9,1 1 1 1 1 1 1 1 1 2 1 2 1 2,8 8 9 8 8 8 8 9 8 9 9 9 9 9,6168
99,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 10-11 10-12 10-13,14843,S,1,10,1 1 2 1 1 1 1 1 1 2 2 1 1 1,9 9 10 9 9 9 9 9 9 8 9 9 9 9,6015
100,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 10-11 10-12 12-13,0,U,2,9,2 2 2 2 2 2 2 2 3 2 2 2 2 3,8 8 8 8 8 8 8 9 9 8 9 8 9 8,5108
101,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 10-11 11-12 11-13,0,U,4,10,4 4 4 4 4 4 4 4 4 4 4 5 4 4,8 8 9 8 8 8 8 9 10 9 9 7 10 10,2104
102,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 10-11 11-12 12-13,1791,S,1,9,1 1 1 1 1 1 1 1 2 1 1 4 2 4,8 8 9 8 8 8 8 8 8 7 8 9 8 7,3729
103,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 7-11 11-12 12-13,16383,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8 8,6869
104,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 8-11 11-12 11-13,15359,S,1,9,1 1 1 1 1 1 1 1 1 1 2 1 1 1,8 8 9 8 8 8 8 9 8 9 8 9 9 9,6561
105,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 8-11 11-12 12-13,2299,S,1,9,1 1 2 1 1 1 1 1 2 2 2 1 2 3,8 8 9 8 8 8 8 9 8 9 9 9 8 8,4516
106,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 9-11 9-12 9-13,0,U,3,10,3 3 4 3 3 3 3 3 3 4 3 3 3 3,9 9 10 9 9 9 9 9 9 8 9 9 9 9,4061
107,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 9-11 9-12 12-13,16383,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 8 9 9 9 9 9 9 8 9 9 9 7,6165
108,14,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 9-11 11-12 11-13,0,U,2,9,2 2 3 2 2 2 2 2 3 2 3 3 2 2,9 9 8 9 9 9 9 9 9 8 8 9 8 8,4517
