id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
0,5,0-1 1-2 2-0 2-3 2-4,27,S,1,3,1 1 2 1 1,3 3 2 3 3,20
1,5,0-1 1-2 2-0 2-3 3-4,11,S,1,2,1 1 2 1 2,2 2 2 1 2,20
2,5,0-1 1-2 2-0 1-3 2-4,31,F,1,3,1 1 1 1 1,3 2 2 3 3,23
3,5,0-1 1-2 2-3 3-0 3-4,23,S,1,2,1 1 1 2 1,2 2 2 2 2,21
4,5,0-1 1-2 2-3 3-4 4-0,0,U,2,2,2 2 2 2 2,2 2 2 2 2,15
