id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
19,13,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 8-11 9-10 11-12,7912,S,1,6,2 2 3 1 2 1 1 1 2 1 1 1 1,6 6 6 5 4 6 6 6 6 6 6 6 6,912
20,13,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 8-11 8-12 9-10,0,U,2,8,3 2 3 2 2 2 2 3 3 3 3 3 3,7 6 8 7 4 8 8 7 7 7 5 7 7,852
21,13,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 7-12 8-9 8-11 9-10,8171,S,1,7,1 1 2 1 2 1 1 1 1 1 1 1 1,7 6 6 6 5 6 6 7 7 7 6 6 6,1381
22,13,1-0 1-2 0-7 0-12 2-3 3-4 4-5 4-6 7-8 8-9 8-11 9-10,0,U,2,8,3 2 2 2 3 2 2 2 3 3 4 3 2,7 7 8 7 4 8 8 7 7 6 6 6 6,1040
23,13,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 7-11 8-9 9-10 11-12,7019,S,1,7,1 1 2 1 2 1 1 2 1 1 3 1 1,7 7 7 6 5 7 7 6 7 6 6 7 7,1124
24,13,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 7-11 7-12 8-9 9-10,360,S,1,8,2 2 3 1 2 1 1 3 1 2 3 2 2,7 7 7 6 5 7 7 8 7 6 8 7 7,1048
25,13,1-0 1-2 0-7 0-12 2-3 3-4 4-5 4-6 7-8 7-11 8-9 9-10,2921,S,1,7,1 2 2 1 2 1 1 2 1 1 3 1 2,6 7 7 6 5 7 7 6 7 6 6 7 7,1281
26,13,1-0 1-2 0-7 0-11 2-3 3-4 4-5 4-6 7-8 8-9 9-10 11-12,617,S,1,6,1 2 2 1 2 1 1 2 2 1 2 2 2,6 6 6 6 5 6 6 6 6 6 6 6 6,1133
27,13,1-0 1-2 0-7 0-11 0-12 2-3 3-4 4-5 4-6 7-8 8-9 9-10,0,U,2,8,3 2 2 2 2 2 2 2 3 3 3 2 2,7 7 8 7 5 8 8 7 7 6 6 7 7,1057
28,13,1-0 1-2 0-8 2-3 3-4 3-6 4-5 6-7 8-9 9-10 10-11 11-12,0,U,2,6,2 2 2 2 2 2 2 2 2 2 2 2 2,5 6 6 5 6 6 6 6 5 6 5 4 6,818
29,13,1-0 1-2 0-8 2-3 3-4 3-6 3-7 4-5 8-9 9-10 10-11 11-12,2550,S,1,7,2 1 1 2 1 1 1 1 1 2 2 1 2,5 6 6 7 6 4 6 6 6 6 7 6 6,930
30,13,1-0 1-2 0-8 2-3 2-7 3-4 3-6 4-5 8-9 9-10 10-11 11-12,0,U,2,6,2 2 2 2 2 2 2 2 2 2 2 2 2,6 6 6 6 6 6 6 6 6 6 5 4 6,1139
31,13,1-0 1-2 1-7 0-8 2-3 3-4 3-6 4-5 8-9 9-10 10-11 11-12,2959,S,1,7,1 1 1 1 2 2 2 1 1 1 2 1 2,6 6 6 7 6 5 6 5 6 5 7 6 5,1194
32,13,1-0 1-2 0-7 2-3 3-4 3-6 4-5 7-8 8-9 9-10 9-12 10-11,8191,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1 1,5 6 6 7 6 4 6 6 6 7 6 4 6,1110
33,13,1-0 1-2 0-7 2-3 3-4 3-6 4-5 7-8 8-9 8-12 9-10 10-11,4737,S,1,6,1 2 2 2 2 2 2 1 2 1 2 2 1,6 6 6 6 6 5 5 6 6 6 6 6 6,1119
34,13,1-0 1-2 0-7 2-3 3-4 3-6 4-5 7-8 7-12 8-9 9-10 10-11,6031,S,1,7,1 1 1 1 2 2 2 1 1 1 1 2 1,6 6 6 7 6 4 6 6 6 7 6 4 5,1248
35,13,1-0 1-2 0-7 0-12 2-3 3-4 3-6 4-5 7-8 8-9 9-10 10-11,0,U,2,6,2 2 2 2 3 3 3 2 2 2 2 2 2,6 6 6 6 6 5 5 6 6 6 5 6 6,1204
36,13,1-0 1-2 0-7 2-3 3-4 3-6 4-5 7-8 8-9 9-10 9-11 9-12,0,U,2,8,3 3 3 4 3 5 3 3 2 3 2 2 2,6 7 7 7 7 6 6 8 7 4 8 8 8,673
37,13,1-0 1-2 0-7 2-3 3-4 3-6 4-5 7-8 8-9 8-12 9-10 9-11,8067,S,1,7,1 1 2 2 2 2 2 1 1 1 1 1 1,6 6 7 6 7 6 6 7 6 7 6 6 6,1476
38,13,1-0 1-2 0-7 2-3 3-4 3-6 4-5 7-8 7-12 8-9 9-10 9-11,0,U,2,8,2 2 3 3 3 3 3 3 2 2 2 2 2,7 7 6 7 6 5 6 8 7 5 8 8 7,977
39,13,1-0 1-2 0-7 0-12 2-3 3-4 3-6 4-5 7-8 8-9 9-10 9-11,8071,S,1,7,1 1 1 2 2 2 2 1 1 1 1 1 1,6 7 7 6 7 6 6 7 7 6 6 6 7,1468
40,13,1-0 1-2 0-7 2-3 3-4 3-6 4-5 7-8 8-9 8-11 9-10 11-12,8067,S,1,6,1 1 2 2 2 2 2 1 1 1 1 1 1,6 6 5 6 5 4 5 6 6 6 6 6 6,1451
41,13,1-0 1-2 0-7 2-3 3-4 3-6 4-5 7-8 8-9 8-11 8-12 9-10,8079,S,1,7,1 1 1 1 2 2 2 1 1 1 1 1 1,6 6 7 6 7 6 6 7 6 7 5 7 7,1625
42,13,1-0 1-2 0-7 2-3 3-4 3-6 4-5 7-8 7-12 8-9 8-11 9-10,8079,S,1,7,1 1 1 1 2 2 2 1 1 1 1 1 1,7 6 6 6 5 5 5 7 7 7 6 6 6,1887
43,13,1-0 1-2 0-7 0-12 2-3 3-4 3-6 4-5 7-8 8-9 8-11 9-10,8159,S,1,7,1 1 1 1 1 2 1 1 1 1 1 1 1,6 7 7 6 7 6 6 7 6 6 6 6 6,1961
44,13,1-0 1-2 0-7 2-3 3-4 3-6 4-5 7-8 7-11 8-9 9-10 11-12,3981,S,1,7,1 2 1 1 2 2 2 1 1 1 1 1 2,7 7 6 6 6 5 5 6 7 6 6 7 7,1562
45,13,1-0 1-2 0-7 2-3 3-4 3-6 4-5 7-8 7-11 7-12 8-9 9-10,0,U,2,8,2 2 2 2 2 3 2 2 2 3 2 2 2,7 7 6 7 6 5 6 8 7 5 8 7 7,1233
46,13,1-0 1-2 0-7 0-12 2-3 3-4 3-6 4-5 7-8 7-11 8-9 9-10,8079,S,1,7,1 1 1 1 2 2 2 1 1 1 1 1 1,6 7 6 6 6 5 5 6 7 6 6 7 7,1920
47,13,1-0 1-2 0-7 0-11 2-3 3-4 3-6 4-5 7-8 8-9 9-10 11-12,3979,S,1,6,1 1 2 1 2 3 2 1 1 1 1 1 2,6 6 6 6 5 5 5 6 6 6 6 6 5,1713
48,13,1-0 1-2 0-7 0-11 0-12 2-3 3-4 3-6 4-5 7-8 8-9 9-10,7167,S,1,7,1 1 1 1 1 1 1 1 1 1 2 1 1,6 7 7 6 7 6 6 7 7 6 5 7 7,1922
49,13,1-0 1-2 0-8 2-3 2-6 3-4 4-5 6-7 8-9 9-10 10-11 11-12,2312,S,1,6,2 2 2 1 2 3 2 2 1 2 2 1 2,6 6 6 6 6 5 6 6 6 6 6 5 6,907
50,13,1-0 1-2 0-8 2-3 2-6 2-7 3-4 4-5 8-9 9-10 10-11 11-12,0,U,2,7,2 3 3 2 3 3 3 3 3 3 2 3 3,6 6 7 6 6 7 6 6 6 7 6 5 7,718
51,13,1-0 1-2 1-7 0-8 2-3 2-6 3-4 4-5 8-9 9-10 10-11 11-12,2312,S,1,6,2 2 2 1 2 3 2 2 1 2 2 1 3,6 6 6 6 6 6 6 6 6 6 6 5 6,1162
52,13,1-0 1-2 0-7 2-3 2-6 3-4 4-5 7-8 8-9 8-12 9-10 10-11,0,U,2,7,2 2 3 2 3 3 2 2 3 2 3 3 2,6 6 7 6 5 7 6 6 7 6 5 7 6,831
53,13,1-0 1-2 0-7 2-3 2-6 3-4 4-5 7-8 7-12 8-9 9-10 10-11,0,U,2,6,2 2 2 2 3 2 2 2 2 2 2 3 2,6 6 6 6 6 6 6 6 6 6 5 5 6,1188
54,13,1-0 1-2 0-7 0-12 2-3 2-6 3-4 4-5 7-8 8-9 9-10 10-11,0,U,2,7,3 2 3 2 2 3 2 3 3 3 3 3 3,6 6 7 6 5 7 6 6 7 6 4 7 5,885
55,13,1-0 1-2 0-7 2-3 2-6 3-4 4-5 7-8 8-9 9-10 9-11 9-12,0,U,3,8,4 3 3 3 3 3 3 4 3 4 3 3 3,7 7 8 7 6 8 7 7 6 5 7 7 7,822
56,13,1-0 1-2 0-7 2-3 2-6 3-4 4-5 7-8 8-9 8-12 9-10 9-11,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 2 2,7 7 8 7 4 8 7 6 6 6 6 6 5,1386
57,13,1-0 1-2 0-7 2-3 2-6 3-4 4-5 7-8 7-12 8-9 9-10 9-11,0,U,3,7,3 3 3 3 3 3 3 4 3 3 3 3 3,6 6 7 6 6 7 6 7 6 6 7 7 6,1111
58,13,1-0 1-2 0-7 0-12 2-3 2-6 3-4 4-5 7-8 8-9 9-10 9-11,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 2 2,7 7 8 7 5 8 7 6 6 5 6 6 6,1306
59,13,1-0 1-2 0-7 2-3 2-6 3-4 4-5 7-8 8-9 8-11 9-10 11-12,0,U,2,6,2 2 2 2 2 2 2 2 2 2 2 2 2,6 5 6 5 5 6 5 6 5 6 6 6 6,1326
60,13,1-0 1-2 0-7 2-3 2-6 3-4 4-5 7-8 8-9 8-11 8-12 9-10,0,U,2,8,2 2 2 2 3 2 2 2 2 2 3 2 2,7 7 8 7 5 8 7 6 7 6 5 6 6,1223
61,13,1-0 1-2 0-7 2-3 2-6 3-4 4-5 7-8 7-12 8-9 8-11 9-10,222,S,1,6,2 1 1 1 1 2 1 1 2 2 2 2 2,6 6 6 6 5 6 6 6 6 6 6 6 6,1848
62,13,1-0 1-2 0-7 0-12 2-3 2-6 3-4 4-5 7-8 8-9 8-11 9-10,4490,S,1,8,2 1 2 1 2 3 2 1 1 2 2 2 1,7 7 8 7 4 8 7 6 7 6 5 6 6,1421
63,13,1-0 1-2 0-7 2-3 2-6 3-4 4-5 7-8 7-11 8-9 9-10 11-12,222,S,1,7,2 1 1 1 1 2 1 1 2 2 2 2 2,6 6 7 6 5 7 6 6 6 6 5 6 6,1557
64,13,1-0 1-2 0-7 2-3 2-6 3-4 4-5 7-8 7-11 7-12 8-9 9-10,0,U,2,7,3 2 2 2 2 2 2 2 2 3 3 3 3,6 6 7 6 6 7 6 7 6 6 7 6 6,1414
65,13,1-0 1-2 0-7 0-12 2-3 2-6 3-4 4-5 7-8 7-11 8-9 9-10,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2 2 2,6 6 7 6 5 7 6 6 6 6 6 6 6,1712
66,13,1-0 1-2 0-7 0-11 2-3 2-6 3-4 4-5 7-8 8-9 9-10 11-12,603,S,1,6,1 1 2 1 1 2 1 2 2 1 2 2 3,6 6 6 6 5 6 6 6 6 5 6 6 6,1580
67,13,1-0 1-2 0-7 0-11 0-12 2-3 2-6 3-4 4-5 7-8 8-9 9-10,587,S,1,8,1 1 2 1 2 2 1 2 2 1 3 2 2,7 7 8 7 5 8 7 6 7 6 6 6 6,1407
68,13,1-0 1-2 1-6 0-8 2-3 3-4 4-5 6-7 8-9 9-10 10-11 11-12,0,U,2,6,2 2 2 2 2 3 2 2 2 2 2 2 3,6 5 6 6 5 6 6 5 6 6 5 4 6,998
69,13,1-0 1-2 1-6 1-7 0-8 2-3 3-4 4-5 8-9 9-10 10-11 11-12,7954,S,1,7,2 1 2 2 1 2 2 2 1 1 1 1 1,6 6 6 7 6 4 6 6 6 5 7 6 5,1174
70,13,1-0 1-2 1-6 0-7 2-3 3-4 4-5 7-8 7-12 8-9 9-10 10-11,5590,S,1,7,2 1 1 2 1 2 1 1 1 2 1 2 1,6 6 6 7 6 5 5 6 6 7 6 5 5,1373
71,13,1-0 1-2 1-6 0-7 0-12 2-3 3-4 4-5 7-8 8-9 9-10 10-11,0,U,2,6,2 2 2 2 2 3 2 2 3 2 2 3 2,6 6 6 6 5 6 6 6 6 6 5 6 6,1236
72,13,1-0 1-2 1-6 0-7 2-3 3-4 4-5 7-8 8-9 9-10 9-11 9-12,0,U,2,8,2 3 2 5 3 5 2 2 2 3 2 2 2,7 7 7 7 6 6 7 8 7 5 8 8 8,774
73,13,1-0 1-2 1-6 0-7 2-3 3-4 4-5 7-8 8-9 8-12 9-10 9-11,4805,S,1,7,1 2 1 2 2 2 1 1 2 1 2 2 1,7 6 7 7 6 6 7 7 6 7 6 6 6,1607
74,13,1-0 1-2 1-6 0-7 2-3 3-4 4-5 7-8 7-12 8-9 9-10 9-11,7937,S,1,8,1 3 2 3 3 4 2 2 1 1 1 1 1,7 7 6 7 6 6 6 8 7 5 8 8 7,1070
75,13,1-0 1-2 1-6 0-7 0-12 2-3 3-4 4-5 7-8 8-9 9-10 9-11,7638,S,1,7,2 1 1 2 1 2 1 1 1 2 1 1 1,7 7 7 7 6 6 7 7 7 6 6 6 7,1533
76,13,1-0 1-2 1-6 0-7 2-3 3-4 4-5 7-8 8-9 8-11 9-10 11-12,7877,S,1,6,1 2 1 2 2 2 1 1 2 1 1 1 1,6 6 5 6 5 5 5 6 6 6 6 6 6,1602
77,13,1-0 1-2 1-6 0-7 2-3 3-4 4-5 7-8 8-9 8-11 8-12 9-10,7126,S,1,7,2 1 1 2 1 3 1 1 1 1 2 1 1,7 6 7 7 6 6 7 7 6 7 5 7 7,1724
78,13,1-0 1-2 1-6 0-7 2-3 3-4 4-5 7-8 7-12 8-9 8-11 9-10,8151,S,1,7,1 1 1 2 1 2 1 1 1 1 1 1 1,7 6 6 6 5 6 6 7 7 7 6 6 6,1997
79,13,1-0 1-2 1-6 0-7 0-12 2-3 3-4 4-5 7-8 8-9 8-11 9-10,8191,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 6 6 7 7 6 6 6 6 6,1986
80,13,1-0 1-2 1-6 0-7 2-3 3-4 4-5 7-8 7-11 8-9 9-10 11-12,7127,S,1,7,1 1 1 2 1 2 1 1 1 1 2 1 1,7 7 6 6 5 6 6 6 7 6 6 7 7,1699
81,13,1-0 1-2 1-6 0-7 2-3 3-4 4-5 7-8 7-11 7-12 8-9 9-10,1477,S,1,8,1 2 1 3 2 3 1 1 1 2 1 2 2,7 7 6 7 6 6 6 8 7 5 8 7 7,1319
82,13,1-0 1-2 1-6 0-7 0-12 2-3 3-4 4-5 7-8 7-11 8-9 9-10,7127,S,1,7,1 1 1 2 1 2 1 1 1 1 2 1 1,6 7 6 6 5 6 6 6 7 6 6 7 7,1987
83,13,1-0 1-2 1-6 0-7 0-11 2-3 3-4 4-5 7-8 8-9 9-10 11-12,8151,S,1,6,1 1 1 2 1 2 1 1 1 1 1 1 1,6 6 6 6 5 6 6 6 6 6 6 6 6,1785
84,13,1-0 1-2 1-6 0-7 0-11 0-12 2-3 3-4 4-5 7-8 8-9 9-10,7167,S,1,7,1 1 1 1 1 1 1 1 1 1 3 1 1,7 7 7 7 6 6 7 7 7 6 6 7 7,1976
85,13,1-0 1-2 0-6 0-11 2-3 3-4 4-5 6-7 7-8 8-9 9-10 11-12,0,U,2,6,2 2 2 2 2 3 2 2 2 2 3 2 3,6 6 6 6 5 5 6 6 6 5 5 6 5,979
86,13,1-0 1-2 0-6 0-11 0-12 2-3 3-4 4-5 6-7 7-8 8-9 9-10,0,U,2,7,3 3 2 2 3 2 3 2 2 3 2 3 3,6 6 7 6 5 7 6 7 6 5 7 6 6,851
87,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 7-8 8-9 8-10 8-11 8-12,0,U,3,8,4 3 4 6 3 8 4 3 4 3 3 3 3,7 7 8 7 6 8 8 7 5 8 8 8 8,451
88,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 7-8 7-12 8-9 8-10 8-11,3730,S,1,8,2 1 2 3 1 3 2 1 2 1 1 1 2,7 6 8 7 4 8 7 6 7 6 6 6 6,1010
89,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-12 7-8 8-9 8-10 8-11,0,U,2,8,3 3 4 4 3 4 4 2 3 2 2 2 3,7 7 7 7 6 7 8 7 6 8 8 8 7,667
90,13,1-0 1-2 0-6 0-12 2-3 3-4 4-5 6-7 7-8 8-9 8-10 8-11,0,U,3,8,4 3 3 4 3 4 3 3 4 3 3 3 3,7 7 8 7 5 8 7 7 6 6 6 6 7,857
91,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 7-8 7-11 8-9 8-10 11-12,1682,S,1,6,2 1 2 3 1 3 2 1 2 1 1 2 2,6 6 6 6 5 6 6 6 6 6 6 6 6,1044
92,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 7-8 7-11 7-12 8-9 8-10,44,S,1,8,2 2 1 1 2 1 2 2 2 2 2 2 2,7 6 8 7 4 8 7 6 7 6 6 7 7,1323
93,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-12 7-8 7-11 8-9 8-10,8083,S,1,7,1 1 2 3 1 3 2 1 1 1 1 1 1,7 6 6 6 5 6 7 7 7 6 6 6 6,1453
94,13,1-0 1-2 0-6 0-12 2-3 3-4 4-5 6-7 7-8 7-11 8-9 8-10,4182,S,1,8,2 1 1 2 1 2 1 2 2 2 2 2 1,7 7 8 7 4 8 7 6 6 6 6 6 6,1471
95,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-11 7-8 8-9 8-10 11-12,3987,S,1,7,1 1 2 3 1 3 2 1 1 1 1 1 2,7 7 7 6 5 7 6 7 6 6 6 7 7,1125
96,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-11 6-12 7-8 8-9 8-10,0,U,2,8,3 2 3 4 2 4 3 2 3 2 2 3 3,7 7 7 7 6 7 8 7 5 8 8 7 7,854
97,13,1-0 1-2 0-6 0-12 2-3 3-4 4-5 6-7 6-11 7-8 8-9 8-10,1682,S,1,7,2 1 2 3 1 4 2 1 2 1 1 2 2,6 7 7 6 5 7 6 7 6 6 6 7 7,1235
98,13,1-0 1-2 0-6 0-11 2-3 3-4 4-5 6-7 7-8 8-9 8-10 11-12,3798,S,1,6,2 1 1 4 1 4 1 1 2 1 1 1 2,6 6 6 6 5 6 6 6 6 6 6 6 6,1169
99,13,1-0 1-2 0-6 0-11 0-12 2-3 3-4 4-5 6-7 7-8 8-9 8-10,0,U,2,8,2 2 2 2 2 2 3 2 2 2 2 3 3,7 7 8 7 5 8 7 7 6 6 6 7 7,1246
100,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 7-8 7-10 7-12 8-9 10-11,254,S,1,6,2 1 1 1 1 1 1 1 2 2 2 2 2,6 6 6 6 5 6 6 6 6 6 6 6 6,1392
101,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-12 7-8 7-10 8-9 10-11,5523,S,1,6,1 1 2 3 1 3 2 1 1 2 1 2 1,6 6 6 6 5 6 6 6 6 6 6 6 6,1454
102,13,1-0 1-2 0-6 0-12 2-3 3-4 4-5 6-7 7-8 7-10 8-9 10-11,1299,S,1,6,1 1 2 2 1 3 2 2 1 2 1 2 2,6 6 6 5 4 6 6 6 6 6 6 6 6,1453
103,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 7-8 7-10 7-11 7-12 8-9,0,U,2,8,3 2 3 3 3 3 2 2 2 3 2 2 2,7 6 8 7 5 8 7 7 7 5 7 7 7,965
104,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-12 7-8 7-10 7-11 8-9,3454,S,1,7,2 1 1 1 1 1 1 2 1 2 1 1 2,7 6 6 6 5 6 7 7 7 6 7 7 6,1745
105,13,1-0 1-2 0-6 0-12 2-3 3-4 4-5 6-7 7-8 7-10 7-11 8-9,0,U,2,8,2 2 3 2 2 3 2 2 2 2 2 2 2,7 7 8 7 4 8 7 7 6 6 6 6 6,1252
106,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-11 7-8 7-10 8-9 11-12,382,S,1,6,2 1 1 1 1 1 1 2 1 2 2 2 2,6 6 6 6 5 6 6 6 6 6 6 6 6,1605
107,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-11 6-12 7-8 7-10 8-9,8151,S,1,7,1 1 1 2 1 2 1 1 1 1 1 1 1,7 6 6 6 5 6 7 7 7 6 6 7 7,1714
108,13,1-0 1-2 0-6 0-12 2-3 3-4 4-5 6-7 6-11 7-8 7-10 8-9,4479,S,1,6,1 1 1 1 1 1 1 2 1 2 2 2 1,6 6 6 6 5 6 6 6 6 6 6 6 6,1929
109,13,1-0 1-2 0-6 0-11 2-3 3-4 4-5 6-7 7-8 7-10 8-9 11-12,1919,S,1,6,1 1 1 1 1 1 1 2 1 1 1 2 2,6 6 6 6 5 6 6 6 6 6 6 6 6,1622
110,13,1-0 1-2 0-6 0-11 0-12 2-3 3-4 4-5 6-7 7-8 7-10 8-9,0,U,2,8,2 2 2 2 3 2 2 2 2 2 2 2 2,7 7 8 7 4 8 7 7 6 6 6 7 7,1339
111,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-10 7-8 8-9 10-11 11-12,1170,S,1,6,2 1 2 3 1 3 2 1 2 2 1 2 2,6 6 6 5 4 6 6 6 6 6 6 6 6,1037
112,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-10 7-8 8-9 10-11 10-12,6270,S,1,7,2 1 1 1 1 1 1 2 2 3 2 1 1,7 7 7 6 5 7 6 7 6 5 7 7 7,1315
113,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-10 6-12 7-8 8-9 10-11,6103,S,1,7,1 1 1 2 1 2 1 1 1 1 1 2 1,7 7 7 6 5 7 6 7 6 6 7 7 7,1490
114,13,1-0 1-2 0-6 0-12 2-3 3-4 4-5 6-7 6-10 7-8 8-9 10-11,4223,S,1,7,1 1 1 1 1 1 1 2 2 2 2 2 1,6 6 7 6 5 7 6 6 6 6 6 6 6,1649
115,13,1-0 1-2 0-6 2-3 3-4 4-5 6-7 6-10 6-11 6-12 7-8 8-9,0,U,2,8,2 2 2 4 2 4 2 2 3 3 2 2 2,7 7 7 7 6 7 8 7 6 8 7 7 7,1012
116,13,1-0 1-2 0-6 0-12 2-3 3-4 4-5 6-7 6-10 6-11 7-8 8-9,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2 2 2,6 7 7 6 5 7 6 7 6 6 7 7 7,1609
117,13,1-0 1-2 0-6 0-11 2-3 3-4 4-5 6-7 6-10 7-8 8-9 11-12,1427,S,1,6,1 1 2 2 1 2 2 1 1 2 1 2 3,6 6 6 6 5 6 6 6 6 6 6 6 6,1583
118,13,1-0 1-2 0-6 0-11 0-12 2-3 3-4 4-5 6-7 6-10 7-8 8-9,6230,S,1,7,2 1 1 2 1 2 1 2 2 2 2 1 1,6 7 7 6 5 7 6 7 6 6 7 7 7,1702
119,13,1-0 1-2 0-6 0-10 2-3 3-4 4-5 6-7 7-8 8-9 10-11 11-12,44,S,1,6,2 2 1 1 2 1 2 2 2 2 2 2 2,6 6 6 6 5 6 6 6 5 6 6 5 6,1150
