id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
28,15,1-0 1-2 0-8 2-3 3-4 4-5 5-6 5-7 8-9 9-10 9-13 10-11 11-12 13-14,28113,S,1,8,1 2 2 3 1 2 1 1 1 2 1 1 3 1 1,8 7 7 8 7 5 8 8 8 7 8 7 7 8 8,2214
29,15,1-0 1-2 0-8 2-3 3-4 4-5 5-6 5-7 8-9 9-10 9-13 9-14 10-11 11-12,1232,S,1,9,2 3 2 3 1 2 1 1 2 3 1 2 3 2 2,8 7 7 8 7 6 8 8 8 9 8 7 9 8 8,1959
30,15,1-0 1-2 0-8 2-3 3-4 4-5 5-6 5-7 8-9 8-14 9-10 9-13 10-11 11-12,11728,S,1,8,2 2 2 3 1 2 1 1 1 2 1 1 3 1 2,8 7 7 8 7 5 8 8 7 7 8 7 7 8 8,2680
31,15,1-0 1-2 0-8 0-14 2-3 3-4 4-5 5-6 5-7 8-9 9-10 9-13 10-11 11-12,0,U,2,9,3 2 2 3 2 3 2 2 2 2 2 3 2 3 2,8 7 7 7 7 6 7 7 8 9 8 6 9 8 7,2622
32,15,1-0 1-2 0-8 2-3 3-4 4-5 5-6 5-7 8-9 8-13 9-10 10-11 11-12 13-14,2512,S,1,7,2 2 2 3 1 2 1 1 1 2 2 1 2 2 2,7 7 7 7 6 5 7 7 7 7 7 7 7 7 6,2267
33,15,1-0 1-2 0-8 2-3 3-4 4-5 5-6 5-7 8-9 8-13 8-14 9-10 10-11 11-12,0,U,2,9,2 2 2 2 2 2 2 2 3 2 4 3 4 2 2,8 8 7 9 8 5 9 9 7 8 8 7 6 8 8,2374
34,15,1-0 1-2 0-8 0-14 2-3 3-4 4-5 5-6 5-7 8-9 8-13 9-10 10-11 11-12,27602,S,1,8,2 1 2 2 1 2 1 1 1 1 2 1 2 1 1,8 8 7 7 7 6 7 7 8 8 8 7 7 8 7,3263
35,15,1-0 1-2 0-8 0-13 2-3 3-4 4-5 5-6 5-7 8-9 9-10 10-11 11-12 13-14,11218,S,1,7,2 1 2 2 1 2 1 1 1 1 4 1 4 1 2,7 7 7 7 7 6 7 7 7 7 7 6 7 7 7,2461
36,15,1-0 1-2 0-8 0-13 0-14 2-3 3-4 4-5 5-6 5-7 8-9 9-10 10-11 11-12,0,U,2,9,2 3 3 2 2 3 2 2 2 3 2 2 3 3 3,8 8 7 7 7 6 7 7 8 9 8 6 9 8 8,2603
37,15,1-0 1-2 0-9 2-3 3-4 4-5 4-7 5-6 7-8 9-10 10-11 11-12 12-13 13-14,0,U,2,7,3 3 2 2 2 2 2 2 2 2 2 2 2 2 2,6 6 7 7 6 7 7 7 7 6 5 7 6 5 7,1624
38,15,1-0 1-2 0-9 2-3 3-4 4-5 4-7 4-8 5-6 9-10 10-11 11-12 12-13 13-14,9708,S,1,8,2 2 1 1 2 1 1 1 1 3 1 2 2 1 2,6 6 7 7 8 7 5 7 7 6 7 7 8 7 7,1836
39,15,1-0 1-2 0-9 2-3 3-4 3-8 4-5 4-7 5-6 9-10 10-11 11-12 12-13 13-14,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,7 7 7 7 7 7 7 7 7 6 6 7 6 5 7,2391
40,15,1-0 1-2 0-9 2-3 2-8 3-4 4-5 4-7 5-6 9-10 10-11 11-12 12-13 13-14,9499,S,1,8,1 1 2 1 1 2 2 2 1 2 1 2 2 1 2,6 7 7 7 8 7 6 7 6 6 7 6 8 7 6,2431
41,15,1-0 1-2 1-8 0-9 2-3 3-4 4-5 4-7 5-6 9-10 10-11 11-12 12-13 13-14,0,U,2,7,2 2 2 2 2 3 3 3 2 2 2 2 2 2 2,7 7 7 7 7 7 6 6 7 7 7 7 6 5 7,2583
42,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 9-10 10-11 11-12 11-14 12-13,32767,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 7 8 7 5 7 6 7 7 8 7 5 7,2270
43,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 9-10 10-11 10-14 11-12 12-13,19200,S,1,7,2 2 2 2 2 2 2 2 1 1 2 1 2 2 1,7 6 6 7 7 7 6 6 7 7 7 7 7 7 7,2236
44,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 9-10 9-14 10-11 11-12 12-13,24339,S,1,8,1 1 2 2 1 2 2 2 1 1 1 1 1 2 1,6 6 7 7 8 7 4 7 7 7 7 8 7 5 6,2623
45,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 8-14 9-10 10-11 11-12 12-13,0,U,2,7,2 2 2 3 2 3 3 3 2 2 2 2 2 2 2,7 7 7 7 6 7 6 6 7 7 7 7 6 7 7,2564
46,15,1-0 1-2 0-8 0-14 2-3 3-4 4-5 4-7 5-6 8-9 9-10 10-11 11-12 12-13,22279,S,1,8,1 1 1 2 2 3 3 3 1 1 1 2 1 2 1,6 7 7 7 8 7 5 7 7 7 6 8 7 5 6,2605
47,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 9-10 10-11 11-12 11-13 11-14,0,U,2,9,3 3 3 3 4 3 5 3 3 3 2 3 2 2 2,8 7 7 8 8 8 7 7 7 9 8 5 9 9 9,1310
48,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 9-10 10-11 10-14 11-12 11-13,32513,S,1,8,1 2 2 2 2 2 2 2 1 1 1 1 1 1 1,7 7 7 8 7 8 7 7 7 8 7 8 7 7 7,3143
49,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 9-10 9-14 10-11 11-12 11-13,0,U,2,9,2 3 3 3 3 3 3 3 2 3 2 2 2 2 2,8 7 7 7 8 7 6 7 8 9 8 6 9 9 8,2012
50,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 8-14 9-10 10-11 11-12 11-13,32515,S,1,8,1 1 2 2 2 3 3 3 1 1 1 1 1 1 1,8 7 7 8 7 8 7 7 7 8 8 7 7 7 8,3143
51,15,1-0 1-2 0-8 0-14 2-3 3-4 4-5 4-7 5-6 8-9 9-10 10-11 11-12 11-13,0,U,2,9,3 2 3 3 3 3 4 3 2 2 2 3 2 2 2,8 8 7 7 8 7 6 7 8 9 8 5 9 9 7,2333
52,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 9-10 10-11 10-13 11-12 13-14,32513,S,1,7,1 2 2 2 2 2 2 2 1 1 1 1 1 1 1,7 6 6 6 7 6 5 6 7 7 7 7 7 7 7,3042
53,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 9-10 10-11 10-13 10-14 11-12,32531,S,1,8,1 1 2 2 1 2 2 2 1 1 1 1 1 1 1,7 7 7 8 7 8 7 7 7 8 7 8 6 8 8,3394
54,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 9-10 9-14 10-11 10-13 11-12,32519,S,1,8,1 1 1 2 2 2 2 2 1 1 1 1 1 1 1,7 7 7 6 7 6 5 6 8 8 8 8 7 7 7,4196
55,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 8-14 9-10 10-11 10-13 11-12,32543,S,1,8,1 1 1 1 1 2 2 2 1 1 1 1 1 1 1,8 7 7 8 7 8 7 7 7 8 7 7 7 7 7,4371
56,15,1-0 1-2 0-8 0-14 2-3 3-4 4-5 4-7 5-6 8-9 9-10 10-11 10-13 11-12,28447,S,1,8,1 1 1 1 1 2 2 2 1 1 1 1 2 1 1,7 8 7 7 7 6 6 6 8 8 7 8 7 7 7,4517
57,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 9-10 9-13 10-11 11-12 13-14,16150,S,1,8,2 1 1 2 1 2 2 2 1 1 1 1 1 1 2,8 7 7 7 7 7 6 6 8 7 8 7 7 8 8,3363
58,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 9-10 9-13 9-14 10-11 11-12,0,U,2,9,2 2 2 2 3 2 3 2 2 2 2 3 2 2 2,8 7 7 7 8 7 6 7 8 9 8 6 9 8 8,2682
59,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 8-14 9-10 9-13 10-11 11-12,32535,S,1,8,1 1 1 2 1 2 2 2 1 1 1 1 1 1 1,8 7 7 7 7 7 6 6 7 7 8 7 7 8 8,4312
60,15,1-0 1-2 0-8 0-14 2-3 3-4 4-5 4-7 5-6 8-9 9-10 9-13 10-11 11-12,17670,S,1,9,2 1 1 2 2 3 3 3 1 2 1 2 3 2 1,8 7 7 7 8 7 5 7 8 9 8 5 9 8 7,3376
61,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 8-13 9-10 10-11 11-12 13-14,16133,S,1,7,1 2 1 2 2 2 3 2 1 1 1 1 1 1 2,7 7 7 6 7 6 5 6 7 7 7 7 7 7 6,3769
62,15,1-0 1-2 0-8 2-3 3-4 4-5 4-7 5-6 8-9 8-13 8-14 9-10 10-11 11-12,28671,S,1,8,1 1 1 1 1 1 1 1 1 1 1 1 2 1 1,8 7 7 8 7 8 7 7 7 8 8 7 6 8 8,4414
63,15,1-0 1-2 0-8 0-14 2-3 3-4 4-5 4-7 5-6 8-9 8-13 9-10 10-11 11-12,32527,S,1,8,1 1 1 1 2 2 2 2 1 1 1 1 1 1 1,8 8 7 7 7 6 6 6 8 8 8 7 7 8 7,4674
64,15,1-0 1-2 0-8 0-13 2-3 3-4 4-5 4-7 5-6 8-9 9-10 10-11 11-12 13-14,7945,S,1,7,1 2 2 1 2 2 2 2 1 1 1 1 1 2 2,7 7 7 7 7 6 6 6 7 7 7 6 7 7 7,3700
65,15,1-0 1-2 0-8 0-13 0-14 2-3 3-4 4-5 4-7 5-6 8-9 9-10 10-11 11-12,0,U,2,9,2 2 2 2 2 2 2 2 2 2 2 3 2 2 2,8 8 7 7 8 7 6 7 8 9 8 5 9 8 8,3312
66,15,1-0 1-2 0-9 2-3 3-4 3-7 4-5 5-6 7-8 9-10 10-11 11-12 12-13 13-14,9232,S,1,7,2 2 2 3 1 2 3 2 2 2 1 2 2 1 2,7 7 7 7 7 7 6 7 7 6 6 7 7 6 7,1850
67,15,1-0 1-2 0-9 2-3 3-4 3-7 3-8 4-5 5-6 9-10 10-11 11-12 12-13 13-14,0,U,2,8,3 3 3 4 2 3 4 3 3 2 3 3 2 3 3,7 7 7 8 7 7 8 7 7 7 6 8 7 6 8,1472
68,15,1-0 1-2 0-9 2-3 2-8 3-4 3-7 4-5 5-6 9-10 10-11 11-12 12-13 13-14,9232,S,1,7,2 2 2 2 1 2 3 2 2 2 1 2 2 1 3,7 7 7 7 7 7 7 7 7 6 6 7 7 6 7,2442
69,15,1-0 1-2 1-8 0-9 2-3 3-4 3-7 4-5 5-6 9-10 10-11 11-12 12-13 13-14,0,U,3,8,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,7 7 7 8 7 6 8 7 6 7 6 8 7 5 8,1905
70,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 9-10 10-11 10-14 11-12 12-13,0,U,2,8,3 2 2 3 2 3 3 2 2 2 3 2 3 3 2,6 7 7 8 7 6 8 7 7 7 8 7 6 8 7,1748
71,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 9-10 9-14 10-11 11-12 12-13,0,U,2,7,2 2 2 3 2 2 3 2 2 2 2 2 2 3 2,7 7 7 7 7 7 7 7 7 6 7 7 6 6 7,2561
72,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 8-14 9-10 10-11 11-12 12-13,0,U,3,8,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,7 7 7 8 7 5 8 7 7 7 8 7 5 8 6,2006
73,15,1-0 1-2 0-8 0-14 2-3 3-4 3-7 4-5 5-6 8-9 9-10 10-11 11-12 12-13,0,U,2,7,2 2 2 2 2 3 2 3 2 2 2 3 2 3 2,7 7 7 7 7 7 7 7 7 6 6 7 6 6 6,2477
74,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 9-10 10-11 11-12 11-13 11-14,0,U,3,9,4 4 3 3 3 3 3 3 4 4 3 4 3 3 3,7 8 8 9 8 7 9 8 7 8 7 6 8 8 8,1498
75,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 9-10 10-11 10-14 11-12 11-13,0,U,2,9,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,7 8 8 9 8 5 9 8 7 7 7 7 7 7 6,2905
76,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 9-10 9-14 10-11 11-12 11-13,0,U,3,8,3 3 3 3 3 3 3 3 3 4 3 3 3 3 3,7 7 7 8 7 7 8 7 7 8 7 7 8 8 7,2265
77,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 8-14 9-10 10-11 11-12 11-13,0,U,2,9,2 2 2 3 2 2 3 2 2 2 2 2 2 2 2,7 8 8 9 8 5 9 8 7 7 7 6 7 7 7,2834
78,15,1-0 1-2 0-8 0-14 2-3 3-4 3-7 4-5 5-6 8-9 9-10 10-11 11-12 11-13,0,U,3,8,4 3 3 3 3 3 3 3 3 3 3 3 3 3 3,7 7 7 7 7 7 7 7 7 8 7 6 8 8 7,2514
79,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 9-10 10-11 10-13 11-12 13-14,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,6 6 6 7 6 6 7 6 7 7 6 7 7 7 7,2727
80,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 9-10 10-11 10-13 10-14 11-12,0,U,2,9,2 2 2 3 2 2 3 2 3 2 2 2 3 2 2,7 8 8 9 8 6 9 8 7 7 8 7 5 7 7,2706
81,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 9-10 9-14 10-11 10-13 11-12,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,7 7 6 7 6 6 7 6 7 7 7 7 7 7 7,4110
82,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 8-14 9-10 10-11 10-13 11-12,0,U,2,9,2 2 2 2 2 3 2 2 2 2 2 2 2 2 2,7 8 8 9 8 5 9 8 7 7 8 7 6 7 6,3397
83,15,1-0 1-2 0-8 0-14 2-3 3-4 3-7 4-5 5-6 8-9 9-10 10-11 10-13 11-12,189,S,1,7,1 2 1 1 1 1 2 1 2 2 2 2 3 2 2,7 7 7 7 7 6 7 7 7 7 7 7 6 6 7,4359
84,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 9-10 9-13 10-11 11-12 13-14,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,7 7 7 8 7 6 8 7 7 7 7 7 6 7 7,3365
85,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 9-10 9-13 9-14 10-11 11-12,0,U,2,8,3 3 2 2 2 2 2 2 3 3 2 3 3 3 3,7 7 7 8 7 7 8 7 7 8 7 7 8 7 7,2991
86,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 8-14 9-10 9-13 10-11 11-12,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,7 7 7 8 7 6 8 7 7 7 7 7 7 7 7,3934
87,15,1-0 1-2 0-8 0-14 2-3 3-4 3-7 4-5 5-6 8-9 9-10 9-13 10-11 11-12,0,U,2,8,2 2 2 2 2 2 3 2 2 3 2 3 3 3 2,7 7 7 7 7 7 7 7 7 8 7 6 8 7 6,3653
88,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 8-13 9-10 10-11 11-12 13-14,0,U,2,7,2 3 2 2 2 2 2 2 2 2 2 2 2 2 3,7 7 6 7 6 6 7 6 6 7 7 6 7 7 6,3411
89,15,1-0 1-2 0-8 2-3 3-4 3-7 4-5 5-6 8-9 8-13 8-14 9-10 10-11 11-12,150,S,1,9,2 1 1 2 1 2 2 1 2 2 2 2 3 2 2,7 8 8 9 8 5 9 8 7 7 8 7 6 7 7,3488
90,15,1-0 1-2 0-8 0-14 2-3 3-4 3-7 4-5 5-6 8-9 8-13 9-10 10-11 11-12,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,7 7 7 7 7 6 7 7 7 7 7 6 7 7 7,4586
91,15,1-0 1-2 0-8 0-13 2-3 3-4 3-7 4-5 5-6 8-9 9-10 10-11 11-12 13-14,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2 2 2 2 3,7 7 7 7 7 6 7 7 7 7 7 6 6 7 6,3568
92,15,1-0 1-2 0-8 0-13 0-14 2-3 3-4 3-7 4-5 5-6 8-9 9-10 10-11 11-12,0,U,2,8,3 2 2 3 2 2 3 2 3 3 3 3 3 3 3,7 7 7 7 7 7 7 7 7 8 7 6 8 7 7,3561
93,15,1-0 1-2 0-9 2-3 2-7 3-4 4-5 5-6 7-8 9-10 10-11 11-12 12-13 13-14,0,U,2,7,2 2 2 2 2 2 3 2 2 2 2 3 2 2 3,7 7 6 7 7 6 7 7 6 6 6 7 6 5 7,2054
94,15,1-0 1-2 0-9 2-3 2-7 2-8 3-4 4-5 5-6 9-10 10-11 11-12 12-13 13-14,32292,S,1,8,2 2 1 2 2 1 2 2 2 1 1 1 1 1 1,6 7 7 7 8 7 5 7 7 6 7 6 8 7 6,2468
95,15,1-0 1-2 1-8 0-9 2-3 2-7 3-4 4-5 5-6 9-10 10-11 11-12 12-13 13-14,0,U,2,7,2 2 2 2 2 2 3 2 2 2 2 3 2 2 3,7 7 7 7 7 6 7 7 7 7 7 7 6 5 7,2688
96,15,1-0 1-2 0-8 2-3 2-7 3-4 4-5 5-6 8-9 9-10 9-14 10-11 11-12 12-13,0,U,2,8,2 2 2 2 2 2 3 2 2 2 2 2 2 3 2,6 7 7 7 8 7 5 6 7 7 7 8 7 5 6,3016
97,15,1-0 1-2 0-8 2-3 2-7 3-4 4-5 5-6 8-9 8-14 9-10 10-11 11-12 12-13,0,U,2,7,2 2 3 2 3 3 3 2 3 2 2 2 3 2 2,7 7 7 7 7 6 6 7 7 7 7 7 6 7 7,2777
98,15,1-0 1-2 0-8 0-14 2-3 2-7 3-4 4-5 5-6 8-9 9-10 10-11 11-12 12-13,4745,S,1,8,1 2 2 1 2 2 2 1 2 1 2 2 1 2 2,6 7 7 7 8 7 6 6 7 7 6 8 7 6 6,2953
99,15,1-0 1-2 0-8 2-3 2-7 3-4 4-5 5-6 8-9 9-10 10-11 11-12 11-13 11-14,0,U,2,9,2 2 3 2 5 3 6 2 3 3 2 3 2 2 2,8 8 7 8 8 7 7 8 7 9 8 5 9 9 9,1573
100,15,1-0 1-2 0-8 2-3 2-7 3-4 4-5 5-6 8-9 9-10 10-11 10-14 11-12 11-13,19339,S,1,8,1 1 2 1 2 2 3 1 1 1 2 1 2 2 1,7 8 7 8 8 7 7 8 7 8 7 8 7 7 7,3573
101,15,1-0 1-2 0-8 2-3 2-7 3-4 4-5 5-6 8-9 9-10 9-14 10-11 11-12 11-13,0,U,2,9,2 2 3 2 3 3 4 2 2 3 2 2 2 2 2,8 7 7 7 8 7 6 7 8 9 8 5 9 9 8,2372
102,15,1-0 1-2 0-8 2-3 2-7 3-4 4-5 5-6 8-9 8-14 9-10 10-11 11-12 11-13,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,8 8 7 8 8 7 7 8 7 8 8 7 7 7 8,3508
103,15,1-0 1-2 0-8 0-14 2-3 2-7 3-4 4-5 5-6 8-9 9-10 10-11 11-12 11-13,30466,S,1,9,2 1 3 2 4 3 4 2 1 1 1 2 1 1 1,8 8 7 7 8 7 7 7 8 9 8 5 9 9 7,2651
104,15,1-0 1-2 0-8 2-3 2-7 3-4 4-5 5-6 8-9 9-10 10-11 10-13 11-12 13-14,31371,S,1,7,1 1 2 1 2 2 3 1 2 1 2 1 1 1 1,7 6 6 6 7 6 5 6 7 7 7 7 7 7 7,3487
105,15,1-0 1-2 0-8 2-3 2-7 3-4 4-5 5-6 8-9 9-10 10-11 10-13 10-14 11-12,0,U,2,8,2 2 2 2 2 2 3 2 2 2 2 2 2 2 2,7 8 7 8 8 7 7 8 7 8 7 8 6 8 8,3820
