id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
0,5,1-0 1-2 0-3 3-4,0,U,2,2,2 2 2 2 2,2 2 2 2 2,13
1,5,1-0 1-2 0-3 0-4,26,S,1,3,2 1 3 1 1,2 1 3 3 3,16
2,5,1-0 0-2 0-3 0-4,0,U,3,4,4 3 3 3 3,4 3 3 3 3,9
