id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
0,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 2-10 2-11 2-12,0,U,9,11,9 9 10 9 9 9 9 9 9 9 9 9 9,11 11 10 11 11 11 11 11 11 11 11 11 11,156
1,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 2-10 2-11 11-12,0,U,5,10,5 5 6 5 5 5 5 5 5 5 5 5 7,9 9 10 9 9 9 9 9 9 9 9 9 9,1276
2,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 2-10 10-11 10-12,0,U,3,10,3 3 4 3 3 3 3 3 3 3 3 4 4,9 9 10 9 9 9 9 9 9 9 9 9 9,2804
3,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 2-10 10-11 11-12,0,U,5,10,5 5 6 5 5 5 5 5 5 5 5 7 7,9 9 10 9 9 9 9 9 9 9 9 8 10,1007
4,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 2-11 11-12,3067,S,1,9,1 1 2 1 1 1 1 1 1 1 3 1 3,9 9 8 9 9 9 9 9 9 9 9 9 9,3238
5,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 9-11 9-12,1019,S,1,10,1 1 2 1 1 1 1 1 1 1 2 2 2,9 9 10 9 9 9 9 9 9 9 9 9 9,4231
6,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 9-11 11-12,0,U,3,9,3 3 4 3 3 3 3 3 3 3 4 4 4,9 9 9 9 9 9 9 9 9 9 8 9 8,2660
7,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 10-11 10-12,0,U,5,10,5 5 6 5 5 5 5 5 5 5 7 6 6,9 9 10 9 9 9 9 9 9 9 8 10 10,842
8,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 2-9 9-10 10-11 11-12,0,U,2,9,2 2 3 2 2 2 2 2 2 2 4 3 6,8 8 9 8 8 8 8 8 8 8 9 8 8,2084
9,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 2-10 10-11 10-12,8191,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 8 9 9 9 9 9 9 9 9 9 9,4735
10,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 2-10 10-11 11-12,0,U,2,9,2 2 2 2 2 2 2 2 2 3 2 3 3,9 9 8 9 9 9 9 9 9 9 9 8 8,2624
11,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 8-11 8-12,8191,F,1,10,1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 10 9 9 9 9 9 9 9 9 9 9,5049
12,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 8-11 11-12,511,S,1,9,1 1 1 1 1 1 1 1 1 2 2 2 2,9 9 9 9 9 9 9 9 9 9 9 9 8,4243
13,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 10-11 10-12,0,U,3,9,3 3 4 3 3 3 3 3 3 4 4 3 3,9 9 9 9 9 9 9 9 9 8 9 8 8,2474
14,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 8-10 10-11 11-12,4095,S,1,8,1 1 1 1 1 1 1 1 1 1 1 1 3,8 8 8 8 8 8 8 8 8 8 8 8 8,3487
15,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 8-11 11-12,0,U,3,8,3 3 4 3 3 3 3 3 3 4 4 4 4,8 8 8 8 8 8 8 8 8 8 8 8 8,2485
16,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 9-11 9-12,0,U,5,10,5 5 6 5 5 5 5 5 5 7 6 6 6,9 9 10 9 9 9 9 9 9 8 10 10 10,714
17,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 9-11 11-12,0,U,2,9,2 2 3 2 2 2 2 2 2 3 3 3 4,8 8 9 8 8 8 8 8 8 9 8 8 7,2167
18,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 10-11 10-12,0,U,2,9,2 2 3 2 2 2 2 2 2 2 3 2 2,8 8 9 8 8 8 8 8 8 8 7 8 8,2587
19,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 2-8 8-9 9-10 10-11 11-12,0,U,2,9,2 2 3 2 2 2 2 2 2 4 3 5 5,8 8 8 8 8 8 8 8 8 9 8 6 9,1466
20,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 2-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,7 7 8 7 7 7 7 7 7 7 7 7 7,4987
21,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 9-11 9-12,8191,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 8 9 9 9 9 9 9 9 9 9 9,5484
22,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 9-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,4473
23,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 10-11 10-12,0,U,2,9,2 2 3 2 2 2 2 2 3 2 3 2 2,9 9 8 9 9 9 9 9 9 9 8 8 8,2342
24,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 2-9 9-10 10-11 11-12,4095,S,1,8,1 1 1 1 1 1 1 1 1 1 1 1 2,8 8 7 8 8 8 8 8 8 8 8 7 8,3612
25,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 2-10 10-11 10-12,8191,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 8 9 9 9 9 9 9 9 9 9 9,5613
26,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 2-10 10-11 11-12,6143,S,1,9,1 1 1 1 1 1 1 1 1 1 1 2 1,9 9 8 9 9 9 9 9 9 9 9 8 8,4051
27,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 7-11 7-12,8191,F,1,10,1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 10 9 9 9 9 9 9 9 9 9 9,4951
28,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 7-11 11-12,8191,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 9 9 9 9 9 9 9 9 9 9 8,5255
29,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 10-11 10-12,6395,S,1,9,1 1 2 1 1 1 1 1 2 2 2 1 1,9 9 9 9 9 9 9 9 9 9 9 8 8,4067
30,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 7-10 10-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,4385
31,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 7-11 11-12,251,S,1,8,1 1 2 1 1 1 1 1 2 2 2 2 2,8 8 8 8 8 8 8 8 8 8 8 8 8,4120
32,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 9-11 9-12,0,U,3,9,3 3 4 3 3 3 3 3 4 4 3 3 3,9 9 9 9 9 9 9 9 8 9 8 8 8,2257
33,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 9-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,3798
34,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 10-11 10-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,3613
35,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 7-9 9-10 10-11 11-12,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 2 3,8 8 8 8 8 8 8 8 8 8 8 7 7,2893
36,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 2-10 10-11 11-12,0,U,2,8,2 2 3 2 2 2 2 2 3 3 2 3 3,8 8 8 8 8 8 8 8 8 8 8 8 8,2073
37,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 7-10 10-11 10-12,0,U,3,8,3 3 4 3 3 3 3 3 4 4 4 3 3,8 8 8 8 8 8 8 8 8 8 8 8 8,2282
38,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 7-10 10-11 11-12,4095,S,1,8,1 1 1 1 1 1 1 1 1 1 1 1 3,8 8 8 8 8 8 8 8 8 7 8 8 7,3471
39,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 8-11 8-12,0,U,5,10,5 5 6 5 5 5 5 5 7 6 6 6 6,9 9 10 9 9 9 9 9 8 10 10 10 10,621
40,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 8-11 11-12,0,U,2,9,2 2 3 2 2 2 2 2 3 2 2 2 4,8 8 9 8 8 8 8 8 9 8 8 8 7,2130
41,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 10-11 10-12,1791,S,1,9,1 1 1 1 1 1 1 1 2 1 1 2 2,8 8 9 8 8 8 8 8 8 7 8 8 8,3096
42,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 8-10 10-11 11-12,0,U,3,9,3 3 3 3 3 3 3 3 3 3 3 4 5,7 7 8 7 7 7 7 8 9 8 8 6 9,1605
43,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 8-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,7 7 8 7 7 7 7 8 7 8 8 8 8,3233
44,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 9-11 9-12,0,U,2,9,2 2 3 2 2 2 2 2 2 3 2 2 2,8 8 9 8 8 8 8 8 8 7 8 8 8,2577
45,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 9-11 11-12,763,S,1,8,1 1 2 1 1 1 1 1 2 1 2 2 2,8 8 7 8 8 8 8 8 8 7 7 8 7,2767
46,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 10-11 10-12,0,U,3,9,3 3 3 3 3 3 3 3 4 3 5 4 4,8 8 8 8 8 8 8 8 9 8 6 9 9,1235
47,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 2-7 7-8 8-9 9-10 10-11 11-12,2555,S,1,8,1 1 2 1 1 1 1 1 1 2 4 1 4,7 7 8 7 7 7 7 7 7 7 8 7 7,1780
48,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 2-10 10-11 10-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,7 7 8 7 7 7 7 7 7 7 7 7 7,5756
49,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 2-10 10-11 11-12,7551,S,1,8,1 1 1 1 1 1 1 2 1 2 1 1 1,7 7 8 7 7 7 7 7 7 7 7 7 8,4178
50,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 8-10 8-11 8-12,8191,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 8 9 9 9 9 9 9 9 9 9 9,5281
51,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 8-10 8-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 7 8,5462
52,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 8-10 10-11 10-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,4159
53,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 8-10 10-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 8 7 7 7 8,4647
54,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 9-10 8-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,7 7 8 7 7 7 7 7 7 8 8 8 8,4224
55,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 9-10 9-11 9-12,0,U,2,9,3 3 3 3 3 3 3 4 2 3 2 2 2,9 9 8 9 9 9 9 9 9 8 8 8 8,2027
56,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 9-10 9-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 7 8 8 8 8 8 8 8 7 7 7,3756
57,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 9-10 10-11 10-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 7 8 8 8 8 8 8 8 7 8 8,3784
58,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 2-8 8-9 9-10 10-11 11-12,6011,S,1,7,1 1 2 1 1 1 1 2 1 1 1 2 1,7 7 7 7 7 7 7 7 7 7 7 6 7,2708
59,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 2-9 9-10 9-11 9-12,8191,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 8 9 9 9 9 9 9 9 9 9 9,5425
60,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 2-9 9-10 9-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,5287
61,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 2-9 9-10 10-11 10-12,7803,S,1,9,1 1 2 1 1 1 1 2 2 1 1 1 1,9 9 8 9 9 9 9 9 9 9 8 8 8,3627
62,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 2-9 9-10 10-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 7 8 8 8 8 8 8 8 8 7 8,4350
63,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 6-10 6-11 6-12,8068,S,1,10,2 2 1 2 2 2 2 1 1 1 1 1 1,9 9 10 9 9 9 9 9 9 9 9 9 9,4000
64,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 6-10 6-11 11-12,8191,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 9 9 9 9 9 9 9 9 9 9 8,5387
65,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 6-10 10-11 10-12,8191,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 9 9 9 9 9 9 9 9 9 8 8,5145
66,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 6-10 10-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,4549
67,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 9-10 6-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,5246
68,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 9-10 9-11 9-12,7291,S,1,9,1 1 2 1 1 1 1 2 2 2 1 1 1,9 9 9 9 9 9 9 9 9 9 8 8 8,3771
69,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 9-10 9-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,4818
70,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 9-10 10-11 10-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 7 8 8,3953
71,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 6-9 9-10 10-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 7 7,3878
72,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 6-10 10-11 10-12,6267,S,1,8,1 1 2 1 1 1 1 2 2 2 2 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,3885
73,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 6-10 10-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 7 7 7 7 7 8,4498
74,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 8-10 8-11 8-12,0,U,3,9,3 3 4 3 3 3 3 4 4 3 3 3 3,9 9 9 9 9 9 9 8 9 8 8 8 8,2025
75,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 8-10 8-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,3855
76,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 8-10 10-11 10-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,4239
77,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 8-10 10-11 11-12,1151,S,1,8,1 1 1 1 1 1 1 2 2 2 1 2 2,7 7 8 7 7 7 7 8 7 8 8 7 7,3150
78,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 9-10 8-11 11-12,8191,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7 7,4397
79,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 9-10 9-11 9-12,8068,S,1,8,2 2 1 2 2 2 2 1 1 1 1 1 1,8 8 8 8 8 8 8 8 8 8 8 8 8,3089
80,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 9-10 9-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 7 8 7 7 7 7,3897
81,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 9-10 10-11 10-12,6779,S,1,8,1 1 2 1 1 1 1 3 3 1 2 1 1,8 8 8 8 8 8 8 8 8 8 7 7 7,2685
82,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 6-8 8-9 9-10 10-11 11-12,3071,S,1,7,1 1 1 1 1 1 1 1 1 1 2 1 2,7 7 7 7 7 7 7 7 7 7 7 6 7,2763
83,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 2-9 9-10 9-11 9-12,8191,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1,9 9 8 9 9 9 9 8 8 9 9 9 9,4678
84,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 2-9 9-10 9-11 11-12,3707,S,1,8,1 1 2 1 1 1 1 2 2 1 1 1 2,7 7 8 7 7 7 7 7 8 8 8 7 8,3760
85,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 2-9 9-10 10-11 10-12,0,U,3,8,3 3 3 3 3 3 3 4 3 3 3 3 3,8 8 8 8 8 8 8 8 8 8 8 8 8,1785
86,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 2-9 9-10 10-11 11-12,1787,S,1,8,1 1 2 1 1 1 1 1 2 1 1 2 2,8 8 7 8 8 8 8 7 7 8 8 7 8,2878
87,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 6-9 9-10 6-11 11-12,123,S,1,7,1 1 2 1 1 1 1 2 2 2 2 2 2,7 7 7 7 7 7 7 7 7 7 7 7 7,3920
88,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 6-9 9-10 9-11 9-12,0,U,3,8,3 3 4 3 3 3 3 4 5 4 3 3 3,8 8 8 8 8 8 8 8 8 8 8 8 8,2061
89,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 6-9 9-10 9-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 7 8 8 8 7,3683
90,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 6-9 9-10 10-11 10-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 8 8 8 8 8 8 7 8 8 7 7,3705
91,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 6-9 9-10 10-11 11-12,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2 2 3,7 7 7 7 7 7 7 7 7 7 7 7 7,2810
92,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 6-10 10-11 10-12,0,U,3,8,3 3 4 3 3 3 3 4 3 3 4 3 3,8 8 8 8 8 8 8 8 8 8 8 8 8,2075
93,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 6-10 10-11 11-12,4095,S,1,8,1 1 1 1 1 1 1 1 1 1 1 1 3,8 8 8 8 8 8 8 8 7 7 8 8 7,3293
94,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 7-10 7-11 7-12,0,U,6,10,6 6 6 6 6 6 6 7 6 6 6 6 6,9 9 10 9 9 9 9 8 10 10 10 10 10,550
95,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 7-10 7-11 11-12,0,U,2,9,2 2 3 2 2 2 2 3 2 2 2 2 4,8 8 9 8 8 8 8 9 8 8 8 8 7,2014
96,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 7-10 10-11 10-12,8187,S,1,9,1 1 2 1 1 1 1 1 1 1 1 1 1,8 8 9 8 8 8 8 8 8 8 8 8 8,3276
97,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 7-10 10-11 11-12,0,U,2,9,2 2 3 2 2 2 2 3 2 2 2 4 4,7 7 8 7 7 7 8 9 8 8 8 6 9,1630
98,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 9-10 7-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,7 7 8 7 7 7 8 7 8 8 8 8 8,3549
99,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 9-10 9-11 9-12,8191,F,1,9,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 9 8 8 8 8 8 7 8 8 8 8,3368
100,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 9-10 9-11 11-12,3963,S,1,8,1 1 2 1 1 1 1 2 1 1 1 1 2,7 7 7 7 7 7 8 8 7 8 7 8 7,2996
101,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 9-10 10-11 10-12,0,U,3,9,3 3 4 3 3 3 3 3 4 3 4 3 3,7 7 8 7 7 7 8 9 8 8 6 9 9,1364
102,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 7-9 9-10 10-11 11-12,3071,S,1,8,1 1 1 1 1 1 1 1 1 1 3 1 3,7 7 8 7 7 7 7 7 6 7 8 7 6,2202
103,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 6-10 10-11 11-12,8191,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 7 7 7 7 7 7 7,3672
104,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 7-10 10-11 10-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,7 7 8 7 7 7 8 7 8 7 8 8 8,3630
105,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 7-10 10-11 11-12,3455,S,1,8,1 1 1 1 1 1 1 2 1 2 1 1 2,7 7 8 7 7 7 8 7 8 8 8 7 7,2655
106,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 8-10 8-11 8-12,0,U,2,9,2 2 3 2 2 2 2 2 3 2 2 2 2,8 8 9 8 8 8 8 8 7 8 8 8 8,2192
107,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 8-10 8-11 11-12,8191,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1 1,8 8 7 8 8 8 8 8 7 8 8 8 6,3398
108,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 8-10 10-11 10-12,6523,S,1,8,1 1 2 1 1 1 1 2 1 2 2 1 1,8 8 7 8 8 8 8 8 7 7 8 7 7,2625
109,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 8-10 10-11 11-12,3835,S,1,7,1 1 2 1 1 1 1 1 2 1 1 1 2,7 7 7 7 7 7 7 7 7 7 7 7 7,2422
110,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 9-10 8-11 11-12,379,S,1,7,1 1 2 1 1 1 1 2 1 2 3 2 3,6 6 7 6 6 6 7 7 7 7 7 7 7,2661
111,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 9-10 9-11 9-12,0,U,4,9,4 4 4 4 4 4 4 4 4 5 4 4 4,8 8 8 8 8 8 8 9 8 6 9 9 9,1083
112,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 9-10 9-11 11-12,763,S,1,8,1 1 2 1 1 1 1 1 2 1 2 2 3,7 7 8 7 7 7 7 7 7 8 7 7 5,2109
113,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 9-10 10-11 10-12,6660,S,1,8,2 2 1 2 2 2 2 2 2 1 2 1 1,7 7 8 7 7 7 7 7 7 7 6 7 7,1822
114,13,0-1 1-2 2-0 2-3 2-4 2-5 2-6 6-7 7-8 8-9 9-10 10-11 11-12,0,U,2,8,2 2 2 2 2 2 2 2 2 3 2 3 3,7 7 7 7 7 7 7 7 6 8 7 5 8,1264
115,13,0-1 1-2 2-0 2-3 2-4 2-5 5-6 2-7 7-8 2-9 9-10 2-11 11-12,8191,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1 1,7 7 6 7 7 7 7 7 7 7 7 7 7,5886
