id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
12,14,1-0 1-2 0-8 2-3 2-7 3-4 4-5 5-6 8-9 9-10 10-11 10-13 11-12,447,S,1,7,1 1 1 1 1 1 2 1 1 2 2 2 2 2,6 7 6 7 7 6 6 7 6 7 6 7 6 6,1924
13,14,1-0 1-2 0-8 2-3 2-7 3-4 4-5 5-6 8-9 9-10 9-13 10-11 11-12,0,U,2,8,2 2 2 2 2 2 3 2 2 2 2 2 2 2,7 6 6 6 7 6 5 6 7 8 7 4 8 7,1644
14,14,1-0 1-2 0-8 2-3 2-7 3-4 4-5 5-6 8-9 8-13 9-10 10-11 11-12,8843,S,1,7,1 1 2 1 2 2 2 1 2 1 2 2 2 1,7 7 6 7 7 6 6 7 6 7 7 6 6 7,2107
15,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 5-6 8-9 9-10 10-11 11-12 12-13,0,U,2,7,2 3 2 3 3 3 4 2 2 2 3 3 2 3,6 6 6 7 6 5 7 6 6 6 7 6 4 7,890
16,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 5-6 8-9 9-10 10-11 11-12 11-13,0,U,2,8,3 3 2 3 3 2 3 3 3 4 2 3 2 2,7 7 7 8 7 5 8 6 6 6 6 5 6 6,1153
17,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 5-6 8-9 9-10 10-11 10-13 11-12,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 3 3 3,7 7 7 8 7 4 8 6 6 6 7 6 5 6,1610
18,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 5-6 8-9 9-10 9-13 10-11 11-12,0,U,3,7,3 3 3 3 3 3 3 3 3 3 3 3 3 3,6 6 6 7 6 5 7 6 6 6 6 6 6 6,1640
19,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 5-6 8-9 8-13 9-10 10-11 11-12,173,S,1,8,1 2 1 1 2 1 2 1 2 2 3 2 3 2,7 7 7 8 7 4 8 6 6 6 7 6 6 6,1791
20,14,1-0 1-2 1-7 0-8 0-13 2-3 3-4 4-5 5-6 8-9 9-10 10-11 11-12,2340,S,1,6,2 2 1 2 3 1 4 2 1 2 3 1 4 2,6 6 6 6 6 5 6 6 6 6 6 5 6 6,1777
21,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 5-6 7-8 8-9 9-10 10-11 11-12,0,U,2,7,3 3 2 3 3 2 3 3 2 3 3 2 3 3,5 6 6 5 7 6 5 6 6 5 7 6 5 5,1052
22,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 8-9 9-10 10-11 10-12 10-13,0,U,2,8,3 4 2 3 5 2 8 3 4 2 3 2 2 2,7 7 6 8 7 6 8 6 8 7 5 8 8 8,573
23,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 8-9 9-10 9-13 10-11 10-12,9636,S,1,8,2 2 1 2 2 1 2 1 1 2 1 2 2 1,6 7 6 8 7 4 8 6 7 6 7 6 6 6,1240
24,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 8-9 8-13 9-10 10-11 10-12,0,U,2,8,3 4 2 3 3 2 3 3 3 2 3 2 2 3,7 6 6 7 7 6 7 7 8 7 6 8 8 7,889
25,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 7-13 8-9 9-10 10-11 10-12,0,U,2,8,2 2 2 2 3 2 3 3 2 2 3 2 2 2,7 7 6 8 7 4 8 6 7 7 6 6 6 7,1190
26,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 5-6 7-8 8-9 9-10 10-11 10-12,0,U,2,8,3 2 2 3 4 2 4 2 2 2 2 2 2 2,7 7 6 6 7 6 6 7 8 7 5 8 8 6,1049
27,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 8-9 9-10 9-12 10-11 12-13,15652,S,1,6,2 3 1 2 2 1 2 2 1 2 1 1 1 1,6 5 5 6 6 5 6 6 6 6 6 6 6 6,1159
28,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 8-9 9-10 9-12 9-13 10-11,0,U,2,8,2 2 2 2 2 2 2 2 2 3 2 2 2 2,6 7 6 8 7 5 8 6 7 7 7 5 7 7,1213
29,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 8-9 8-13 9-10 9-12 10-11,16293,S,1,7,1 2 1 2 2 1 2 1 1 1 1 1 1 1,6 6 6 6 6 5 6 7 7 7 7 6 6 6,1739
30,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 7-13 8-9 9-10 9-12 10-11,0,U,2,8,2 2 2 2 2 2 2 2 2 2 3 3 3 2,7 7 6 8 7 4 8 6 7 7 6 6 6 6,1553
31,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 5-6 7-8 8-9 9-10 9-12 10-11,8623,S,1,7,1 1 1 1 2 1 2 1 1 2 2 2 2 1,6 7 6 6 6 5 6 7 7 6 7 6 6 6,1895
32,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 8-9 8-12 9-10 10-11 12-13,13989,S,1,7,1 2 1 2 2 1 2 1 2 1 1 3 1 1,7 6 6 7 6 5 7 7 6 7 6 6 7 7,1383
33,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 8-9 8-12 8-13 9-10 10-11,548,S,1,8,2 3 1 2 3 1 3 2 3 1 2 3 2 2,7 6 6 7 7 6 7 7 8 7 6 8 7 7,1189
34,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 7-13 8-9 8-12 9-10 10-11,5796,S,1,7,2 2 1 2 2 1 3 1 2 1 1 3 1 2,7 6 6 7 6 5 7 6 6 7 6 6 7 7,1699
35,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 5-6 7-8 8-9 8-12 9-10 10-11,0,U,2,8,2 2 2 2 3 2 3 2 2 2 2 2 2 2,7 6 6 6 7 6 6 7 8 7 5 8 7 6,1546
36,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 7-12 8-9 9-10 10-11 12-13,1188,S,1,6,2 2 1 2 3 1 3 1 2 2 1 2 2 2,6 6 6 6 6 5 6 6 6 6 6 6 6 5,1456
37,14,1-0 1-2 0-7 2-3 3-4 4-5 5-6 7-8 7-12 7-13 8-9 9-10 10-11,88,S,1,8,2 2 2 1 1 2 1 2 2 3 2 3 2 2,7 7 6 8 7 4 8 6 7 7 6 5 7 7,1568
38,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 5-6 7-8 7-12 8-9 9-10 10-11,13734,S,1,7,2 1 1 2 3 1 3 1 1 2 1 2 1 1,7 7 6 6 6 5 6 7 7 7 6 6 7 6,1979
39,14,1-0 1-2 0-7 0-12 2-3 3-4 4-5 5-6 7-8 8-9 9-10 10-11 12-13,5542,S,1,6,2 1 1 2 3 1 3 1 1 3 1 4 1 2,6 6 6 6 6 5 6 6 6 6 5 6 6 6,1517
40,14,1-0 1-2 0-7 0-12 0-13 2-3 3-4 4-5 5-6 7-8 8-9 9-10 10-11,0,U,2,8,2 3 2 2 2 2 2 2 2 2 2 2 3 3,7 7 6 6 7 6 6 7 8 7 5 8 7 7,1503
41,14,1-0 1-2 0-9 2-3 3-4 4-5 4-6 4-7 4-8 9-10 10-11 11-12 12-13,0,U,4,8,4 5 5 4 5 4 4 4 4 5 6 4 5 8,7 6 8 7 6 8 8 8 8 7 8 8 7 8,495
42,14,1-0 1-2 0-9 2-3 3-4 3-8 4-5 4-6 4-7 9-10 10-11 11-12 12-13,0,U,2,8,2 3 3 2 3 2 2 2 3 3 3 2 3 3,6 6 7 7 7 7 7 7 6 7 6 8 7 6,1381
43,14,1-0 1-2 0-9 2-3 2-8 3-4 4-5 4-6 4-7 9-10 10-11 11-12 12-13,0,U,3,8,4 4 5 3 4 3 3 3 4 5 4 4 5 4,7 7 8 7 7 8 8 8 7 7 8 7 6 8,749
44,14,1-0 1-2 1-8 0-9 2-3 3-4 4-5 4-6 4-7 9-10 10-11 11-12 12-13,0,U,3,8,4 4 4 3 4 3 3 3 4 3 4 4 3 4,7 6 7 7 6 7 7 7 7 7 6 8 7 6,1213
45,14,1-0 1-2 0-8 2-3 3-4 4-5 4-6 4-7 8-9 9-10 10-11 11-12 11-13,0,U,4,8,4 5 5 4 5 4 4 4 5 5 4 5 4 4,7 6 8 7 6 8 8 8 6 8 7 6 8 8,443
46,14,1-0 1-2 0-8 2-3 3-4 4-5 4-6 4-7 8-9 9-10 10-11 10-13 11-12,0,U,2,8,3 3 3 2 3 2 2 2 3 3 2 3 3 3,6 6 7 7 6 7 7 7 7 7 8 7 6 7,1139
47,14,1-0 1-2 0-8 2-3 3-4 4-5 4-6 4-7 8-9 9-10 9-13 10-11 11-12,0,U,3,8,4 4 4 3 4 3 3 3 4 5 4 5 5 4,7 7 8 7 5 8 8 8 7 8 7 7 8 7,761
48,14,1-0 1-2 0-8 2-3 3-4 4-5 4-6 4-7 8-9 8-13 9-10 10-11 11-12,0,U,2,8,4 3 4 2 3 2 2 2 3 4 3 3 4 4,7 6 6 7 6 7 7 7 7 7 8 7 6 7,1287
49,14,1-0 1-2 0-8 0-13 2-3 3-4 4-5 4-6 4-7 8-9 9-10 10-11 11-12,0,U,3,8,4 3 3 3 4 3 3 3 3 4 4 4 5 3,7 7 8 7 6 8 8 8 7 8 7 6 8 7,871
50,14,1-0 1-2 0-8 2-3 3-4 4-5 4-6 4-7 8-9 9-10 10-11 10-12 10-13,0,U,3,9,4 4 5 3 4 3 3 3 5 3 4 3 3 3,8 8 9 8 6 9 9 9 9 8 6 9 9 9,812
51,14,1-0 1-2 0-9 2-3 3-4 3-7 4-5 4-6 7-8 9-10 10-11 11-12 12-13,0,U,2,7,2 3 3 2 3 2 2 3 3 3 3 2 3 3,6 7 7 6 7 7 7 7 6 6 7 6 5 7,1408
52,14,1-0 1-2 0-9 2-3 3-4 3-7 3-8 4-5 4-6 9-10 10-11 11-12 12-13,15977,S,1,8,1 2 2 1 2 1 1 2 2 1 1 1 1 1,6 6 7 7 7 7 7 7 7 7 6 8 7 6,2075
53,14,1-0 1-2 0-9 2-3 2-8 3-4 3-7 4-5 4-6 9-10 10-11 11-12 12-13,0,U,2,7,2 2 3 2 2 2 2 2 2 2 3 2 2 3,7 7 7 7 7 7 7 7 7 7 7 6 5 7,1951
54,14,1-0 1-2 1-8 0-9 2-3 3-4 3-7 4-5 4-6 9-10 10-11 11-12 12-13,4754,S,1,8,2 1 2 2 1 2 2 1 2 1 2 2 1 2,7 6 7 7 7 7 7 6 6 7 6 8 7 6,2385
55,14,1-0 1-2 0-8 2-3 3-4 3-7 4-5 4-6 8-9 9-10 10-11 11-12 11-13,0,U,2,7,3 2 3 2 3 2 2 3 3 2 2 3 2 2,6 6 7 7 7 7 7 6 6 6 7 6 7 7,1348
56,14,1-0 1-2 0-8 2-3 3-4 3-7 4-5 4-6 8-9 9-10 10-11 10-13 11-12,1279,S,1,8,1 1 1 1 1 1 1 1 2 2 1 2 2 2,6 6 7 7 7 7 7 6 7 7 8 7 4 7,2185
57,14,1-0 1-2 0-8 2-3 3-4 3-7 4-5 4-6 8-9 9-10 9-13 10-11 11-12,0,U,2,7,2 2 2 2 2 2 2 2 2 3 2 2 3 2,7 7 7 6 7 6 6 6 7 7 7 7 7 7,1998
58,14,1-0 1-2 0-8 2-3 3-4 3-7 4-5 4-6 8-9 8-13 9-10 10-11 11-12,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 2 3 2,7 6 7 7 7 7 7 6 7 7 8 7 5 6,2429
59,14,1-0 1-2 0-8 0-13 2-3 3-4 3-7 4-5 4-6 8-9 9-10 10-11 11-12,0,U,2,7,3 2 2 3 2 3 3 2 2 2 2 3 2 2,7 7 7 7 7 6 6 6 7 7 7 6 7 7,2150
60,14,1-0 1-2 0-8 2-3 3-4 3-7 4-5 4-6 8-9 9-10 10-11 10-12 10-13,0,U,2,9,3 2 2 3 2 3 3 2 3 2 3 2 2 2,7 8 8 7 8 7 7 7 9 8 5 9 9 9,1479
61,14,1-0 1-2 0-8 2-3 3-4 3-7 4-5 4-6 8-9 9-10 9-13 10-11 10-12,9623,S,1,8,1 1 1 2 1 2 2 1 1 2 1 2 2 1,7 7 8 7 8 7 7 7 8 7 8 7 7 7,2794
62,14,1-0 1-2 0-9 2-3 2-7 3-4 4-5 4-6 7-8 9-10 10-11 11-12 12-13,0,U,2,7,2 2 3 2 2 2 2 2 3 2 3 2 2 3,7 7 7 7 7 6 6 7 7 7 7 7 6 7,1446
63,14,1-0 1-2 0-9 2-3 2-7 2-8 3-4 4-5 4-6 9-10 10-11 11-12 12-13,0,U,3,8,3 4 4 3 4 3 3 4 4 4 4 3 4 4,7 7 8 7 6 8 8 7 7 7 8 7 6 8,989
64,14,1-0 1-2 1-8 0-9 2-3 2-7 3-4 4-5 4-6 9-10 10-11 11-12 12-13,0,U,2,7,2 3 3 2 3 2 2 3 3 2 3 2 2 4,7 7 7 7 7 7 7 7 7 7 7 7 6 7,1727
65,14,1-0 1-2 0-8 2-3 2-7 3-4 4-5 4-6 8-9 9-10 10-11 11-12 11-13,0,U,4,8,4 4 5 4 4 4 4 4 4 4 4 4 4 4,7 7 8 7 7 8 8 7 7 8 7 5 8 8,710
66,14,1-0 1-2 0-8 2-3 2-7 3-4 4-5 4-6 8-9 9-10 10-11 10-13 11-12,0,U,2,7,2 2 3 2 2 2 2 2 3 3 2 3 3 3,7 7 7 7 7 7 7 7 7 7 7 7 6 6,1688
67,14,1-0 1-2 0-8 2-3 2-7 3-4 4-5 4-6 8-9 9-10 9-13 10-11 11-12,0,U,3,8,3 3 4 3 3 3 3 3 3 4 3 4 4 3,7 7 8 7 6 8 8 7 7 8 7 6 8 7,1145
68,14,1-0 1-2 0-8 2-3 2-7 3-4 4-5 4-6 8-9 8-13 9-10 10-11 11-12,0,U,3,7,3 3 3 3 3 3 3 3 3 3 3 3 4 3,7 7 7 7 7 7 7 7 7 7 7 6 6 7,1753
69,14,1-0 1-2 0-8 0-13 2-3 2-7 3-4 4-5 4-6 8-9 9-10 10-11 11-12,0,U,2,8,4 2 3 2 2 2 2 2 3 4 4 4 4 3,7 7 8 7 6 8 8 7 7 8 7 5 8 6,1234
70,14,1-0 1-2 0-8 2-3 2-7 3-4 4-5 4-6 8-9 9-10 10-11 10-12 10-13,0,U,3,9,4 4 4 3 4 3 3 4 5 3 4 3 3 3,8 8 9 8 7 9 9 8 8 7 6 8 8 8,1239
71,14,1-0 1-2 0-8 2-3 2-7 3-4 4-5 4-6 8-9 9-10 9-13 10-11 10-12,0,U,2,9,2 2 3 2 2 2 2 2 2 3 2 3 3 2,8 8 9 8 5 9 9 8 7 7 7 7 7 6,2125
72,14,1-0 1-2 0-8 2-3 2-7 3-4 4-5 4-6 8-9 8-13 9-10 10-11 10-12,0,U,3,8,4 4 4 3 4 3 3 4 4 3 4 3 3 4,7 7 8 7 7 8 8 7 8 7 7 8 8 7,1686
73,14,1-0 1-2 1-7 0-9 2-3 3-4 4-5 4-6 7-8 9-10 10-11 11-12 12-13,0,U,2,7,2 3 2 2 3 2 2 2 3 2 3 2 3 4,7 6 7 7 6 7 7 7 5 7 7 6 5 7,1575
74,14,1-0 1-2 1-7 1-8 0-9 2-3 3-4 4-5 4-6 9-10 10-11 11-12 12-13,4712,S,1,8,3 2 3 1 2 1 1 3 3 1 2 2 1 2,7 6 7 7 6 7 7 7 7 7 6 8 7 5,2058
75,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 4-6 8-9 9-10 10-11 11-12 11-13,0,U,2,7,4 3 4 2 3 2 2 4 2 4 2 2 2 2,7 6 7 7 6 7 7 7 6 6 7 6 7 7,1333
76,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 4-6 8-9 9-10 10-11 10-13 11-12,511,S,1,8,1 1 1 1 1 1 1 1 1 2 2 3 3 3,7 6 7 7 6 7 7 6 7 7 8 7 5 7,2131
77,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 4-6 8-9 9-10 9-13 10-11 11-12,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2 3 2 3,7 7 7 7 6 6 6 7 7 7 7 7 7 7,1927
78,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 4-6 8-9 8-13 9-10 10-11 11-12,8810,S,1,8,2 1 2 1 2 1 1 2 2 1 2 2 2 1,7 6 7 7 6 7 7 6 7 7 8 7 6 6,2388
79,14,1-0 1-2 1-7 0-8 0-13 2-3 3-4 4-5 4-6 8-9 9-10 10-11 11-12,0,U,2,7,2 3 2 2 3 2 2 2 2 3 2 2 4 2,7 7 7 7 6 7 7 7 7 7 7 6 7 7,2001
80,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 4-6 8-9 9-10 10-11 10-12 10-13,0,U,2,9,3 4 3 3 4 3 3 3 3 2 3 2 2 2,8 8 8 8 7 7 7 8 9 8 6 9 9 9,1381
81,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 4-6 8-9 9-10 9-13 10-11 10-12,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 2 2 2,8 7 8 8 7 7 7 8 8 7 8 7 7 7,2760
82,14,1-0 1-2 1-7 0-8 2-3 3-4 4-5 4-6 8-9 8-13 9-10 10-11 10-12,0,U,2,9,2 3 3 3 3 3 3 3 3 2 2 2 2 2,8 8 7 7 6 7 7 7 9 8 6 9 9 8,1925
83,14,1-0 1-2 1-7 0-8 0-13 2-3 3-4 4-5 4-6 8-9 9-10 10-11 10-12,6760,S,1,8,2 2 2 1 2 1 1 2 2 1 2 1 1 2,8 8 8 8 7 7 7 8 8 8 7 7 7 8,2660
84,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 4-6 7-8 8-9 9-10 10-11 10-12,0,U,3,8,4 3 3 3 4 3 3 3 3 3 4 3 3 3,7 7 8 7 6 8 8 7 8 7 6 8 8 7,808
85,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 9-10 9-12 10-11 12-13,0,U,2,7,3 3 2 2 3 2 2 2 3 2 3 3 3 3,6 6 7 6 4 7 7 7 7 6 7 7 7 7,1293
86,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 9-10 9-12 9-13 10-11,15848,S,1,8,2 2 3 1 2 1 1 1 1 2 1 1 1 1,6 6 7 7 6 7 7 7 7 8 7 5 7 7,1554
87,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 8-13 9-10 9-12 10-11,0,U,2,7,2 2 2 2 2 2 2 2 3 2 3 3 3 2,7 7 7 6 5 7 7 7 7 7 7 7 7 7,1788
88,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 7-13 8-9 9-10 9-12 10-11,9067,S,1,8,1 1 2 1 2 1 1 2 1 1 2 2 2 1,7 6 6 7 6 7 7 7 7 8 7 6 7 6,2045
89,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 4-6 7-8 8-9 9-10 9-12 10-11,0,U,2,7,3 2 2 2 2 2 2 2 3 2 3 3 3 2,7 7 7 7 6 7 7 7 7 7 7 6 6 7,1865
90,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 8-12 9-10 10-11 12-13,616,S,1,7,3 2 3 1 2 1 1 2 3 1 2 3 2 2,7 7 7 6 5 7 7 7 7 7 7 6 7 7,1386
91,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 8-12 8-13 9-10 10-11,0,U,3,8,3 3 4 3 3 3 3 4 4 3 4 4 4 4,7 7 8 7 5 8 8 7 8 7 7 8 7 7,1005
92,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 7-13 8-9 8-12 9-10 10-11,616,S,1,7,2 2 3 1 2 1 1 2 2 1 2 3 2 2,7 7 7 6 5 7 7 7 7 7 7 7 7 7,1880
93,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 4-6 7-8 8-9 8-12 9-10 10-11,0,U,3,8,4 3 3 3 4 3 3 3 4 3 3 4 3 3,7 7 8 7 5 8 8 7 8 7 6 8 7 6,1229
94,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 7-12 8-9 9-10 10-11 12-13,0,U,2,7,2 2 3 2 3 2 2 3 2 2 3 4 2 2,7 7 7 6 5 7 7 6 7 7 6 7 7 6,1584
95,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 7-12 7-13 8-9 9-10 10-11,1260,S,1,8,2 2 1 1 2 1 1 1 2 2 1 2 2 2,7 6 6 7 6 7 7 7 7 8 7 5 7 7,2055
96,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 4-6 7-8 7-12 8-9 9-10 10-11,0,U,2,7,2 3 3 2 3 2 2 3 2 2 3 4 2 3,7 7 7 7 6 7 7 7 7 7 6 7 7 7,1906
97,14,1-0 1-2 0-7 0-12 2-3 3-4 4-5 4-6 7-8 8-9 9-10 10-11 12-13,0,U,2,7,2 3 3 2 3 2 2 2 3 2 2 4 3 3,7 7 7 7 6 6 6 7 7 7 6 6 7 6,1507
98,14,1-0 1-2 0-7 0-12 0-13 2-3 3-4 4-5 4-6 7-8 8-9 9-10 10-11,0,U,3,8,4 3 3 3 3 3 3 3 3 3 4 3 3 3,7 7 8 7 6 8 8 7 8 7 6 8 7 7,1228
99,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 9-10 9-11 9-12 9-13,0,U,3,9,4 4 5 3 4 3 3 5 3 4 3 3 3 3,8 8 9 8 6 9 9 9 8 6 9 9 9 9,766
100,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 8-13 9-10 9-11 9-12,7528,S,1,9,2 2 3 1 2 1 1 2 1 2 1 1 1 2,8 7 9 8 5 9 9 8 7 8 7 7 7 7,1675
101,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 7-13 8-9 9-10 9-11 9-12,0,U,3,9,4 4 5 3 4 3 3 4 3 4 3 3 3 4,8 8 8 7 6 8 8 9 8 7 9 9 9 8,1153
102,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 4-6 7-8 8-9 9-10 9-11 9-12,0,U,3,9,4 3 3 3 3 3 3 3 3 4 3 3 3 3,8 8 9 8 6 9 9 8 8 7 7 7 7 8,1383
103,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 8-12 9-10 9-11 12-13,3432,S,1,7,2 2 3 1 2 1 1 2 1 2 1 1 2 2,7 7 7 6 5 7 7 7 7 7 7 7 7 7,1699
104,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 8-12 8-13 9-10 9-11,0,U,2,9,2 2 2 2 2 2 2 2 3 2 3 3 2 2,8 7 9 8 5 9 9 8 7 8 7 7 8 8,2134
105,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 7-13 8-9 8-12 9-10 9-11,16233,S,1,8,1 2 2 1 2 1 1 2 1 1 1 1 1 1,8 7 7 7 6 7 7 8 8 8 7 7 7 7,2505
106,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 4-6 7-8 8-9 8-12 9-10 9-11,8430,S,1,9,2 1 1 1 2 1 1 1 3 2 3 3 2 1,8 8 9 8 5 9 9 8 7 7 7 7 7 7,2318
107,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 7-12 8-9 9-10 9-11 12-13,8041,S,1,8,1 2 2 1 2 1 1 2 1 1 1 1 1 2,8 8 8 7 6 8 8 7 8 7 7 7 8 8,1923
108,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 7-12 7-13 8-9 9-10 9-11,0,U,2,9,3 3 4 2 3 2 2 4 2 3 2 2 3 3,8 8 8 7 6 8 8 9 8 6 9 9 8 8,1510
109,14,1-0 1-2 0-7 0-13 2-3 3-4 4-5 4-6 7-8 7-12 8-9 9-10 9-11,3432,S,1,8,2 2 3 1 2 1 1 3 1 2 1 1 2 3,7 8 8 7 6 8 8 7 8 7 7 7 8 8,2030
110,14,1-0 1-2 0-7 0-12 2-3 3-4 4-5 4-6 7-8 8-9 9-10 9-11 12-13,3432,S,1,7,2 2 2 1 2 1 1 2 1 2 1 1 2 3,7 7 7 7 6 7 7 7 7 7 7 7 7 7,1937
111,14,1-0 1-2 0-7 0-12 0-13 2-3 3-4 4-5 4-6 7-8 8-9 9-10 9-11,0,U,2,9,3 3 3 2 3 2 2 3 3 3 3 3 3 3,8 8 9 8 6 9 9 8 8 7 7 7 8 8,1931
112,14,1-0 1-2 0-7 2-3 3-4 4-5 4-6 7-8 8-9 8-11 8-13 9-10 11-12,362,S,1,7,2 1 2 1 2 1 1 2 1 2 2 2 2 2,7 7 7 6 5 7 7 7 7 7 7 7 7 7,2247
